-2.948909759521484375e+00,2.172492027282714844e+00,7.268276214599609375e-01,1.941625595092773438e+00,-9.207615852355957031e-01,3.721022844314575195e+00,-1.813281059265136719e+00,3.459993600845336914e-01,-2.173976898193359375e+00,2.925623655319213867e+00
2.057223081588745117e+00,1.015963792800903320e+00,-4.341604113578796387e-01,-3.996863365173339844e+00,1.176811814308166504e+00,4.720000743865966797e+00,-4.951938092708587646e-01,-1.717605888843536377e-01,9.585370421409606934e-01,3.641033649444580078e+00
1.425762891769409180e+00,9.800631403923034668e-01,1.250859379768371582e+00,-1.355913430452346802e-01,-7.367320060729980469e-01,6.218657493591308594e+00,-1.398427367210388184e+00,-1.985316991806030273e+00,3.719570636749267578e-01,-1.061658412218093872e-01
1.913786411285400391e+00,3.100304126739501953e+00,-1.200000524520874023e+00,-2.789452672004699707e-01,1.804059147834777832e+00,7.641726136207580566e-01,1.863754749298095703e+00,-1.408611178398132324e+00,1.031676411628723145e+00,-2.938346564769744873e-01
4.927432060241699219e+00,-4.365845620632171631e-01,-2.801633626222610474e-02,-1.385200023651123047e+00,-9.601672887802124023e-01,6.234300136566162109e-01,-1.020007491111755371e+00,5.954149961471557617e-01,-4.202036857604980469e+00,-1.669973850250244141e+00
1.708085894584655762e+00,2.515830278396606445e+00,-6.309303641319274902e-01,-7.449718117713928223e-01,2.429774761199951172e+00,8.674961328506469727e-01,1.523884773254394531e+00,-1.756620883941650391e+00,1.609590530395507812e+00,8.745495080947875977e-01
1.926296591758728027e+00,-2.487550377845764160e-01,5.455554127693176270e-01,-1.293003797531127930e+00,1.968880176544189453e+00,2.121088743209838867e+00,1.293707013130187988e+00,8.786364793777465820e-01,1.649499684572219849e-01,-8.022751212120056152e-01
4.915102958679199219e+00,-5.190994739532470703e-01,-3.665898144245147705e-01,-4.304508678615093231e-03,3.260432481765747070e-01,6.569840312004089355e-01,-1.946382164955139160e+00,5.609976053237915039e-01,-4.569301128387451172e+00,-2.160864591598510742e+00
2.263917922973632812e+00,-2.321363687515258789e+00,1.531636714935302734e+00,1.446522951126098633e+00,-2.708858728408813477e+00,-1.432290792465209961e+00,-1.421610713005065918e-01,-1.351874589920043945e+00,-9.451275467872619629e-01,-4.447013437747955322e-01
2.538058161735534668e-01,1.163849830627441406e+00,2.088515996932983398e+00,-3.242372751235961914e+00,-4.148355424404144287e-01,5.050951004028320312e+00,-6.579901576042175293e-01,-3.392019271850585938e+00,-8.402230143547058105e-01,2.230574131011962891e+00
-1.248004436492919922e+00,-2.581044673919677734e+00,3.520795106887817383e+00,-2.148647308349609375e-01,-2.562073945999145508e+00,2.197937011718750000e+00,-2.060576677322387695e+00,-2.276825428009033203e+00,1.070154309272766113e+00,-1.417575478553771973e+00
1.782299160957336426e+00,-1.432082653045654297e+00,2.016157627105712891e+00,-2.361901044845581055e+00,9.923546314239501953e-01,3.569518029689788818e-01,-3.147000074386596680e+00,1.240507602691650391e+00,-4.117783010005950928e-01,-9.483802318572998047e-01
-4.014189839363098145e-01,-7.083365321159362793e-01,1.249432086944580078e+00,-1.142564773559570312e+00,-1.124469518661499023e+00,2.631528377532958984e+00,3.586743474006652832e-01,3.777932226657867432e-01,-3.138339757919311523e+00,2.335154771804809570e+00
-2.258824825286865234e+00,6.819061040878295898e-01,6.903228163719177246e-01,2.713912248611450195e+00,-6.926198005676269531e-01,1.001106262207031250e+00,-1.656060099601745605e+00,-9.376257658004760742e-01,-1.438117146492004395e+00,7.586265206336975098e-01
3.821635246276855469e+00,1.450014948844909668e+00,7.655880451202392578e-01,-2.514557838439941406e-01,-1.910705119371414185e-01,-1.596927493810653687e-01,-2.765160501003265381e-01,-8.699936270713806152e-01,-1.102271676063537598e+00,-1.592048287391662598e+00
1.043648481369018555e+00,3.042737245559692383e+00,-8.918291926383972168e-01,5.387561768293380737e-02,3.235513687133789062e+00,1.577337980270385742e+00,1.434491515159606934e+00,-1.771052122116088867e+00,1.865213274955749512e+00,-6.560416519641876221e-02
-1.796827435493469238e+00,4.233551919460296631e-01,5.029836177825927734e+00,-9.585573077201843262e-01,1.791389226913452148e+00,2.454180955886840820e+00,7.254827618598937988e-01,-1.801451854407787323e-02,-4.762977361679077148e-01,4.695670306682586670e-01
-1.966706752777099609e+00,-1.044039726257324219e+00,2.433819055557250977e+00,-6.497125141322612762e-03,-6.470705270767211914e-01,7.882481813430786133e-01,-2.185267686843872070e+00,-2.184934169054031372e-01,1.254358172416687012e+00,6.206102371215820312e-01
-1.065524220466613770e+00,-1.233487844467163086e+00,-1.626564860343933105e-01,-2.718190908432006836e+00,-3.537981808185577393e-01,7.117186784744262695e-01,-2.766337156295776367e+00,6.771610379219055176e-01,-7.275941967964172363e-01,-7.605757713317871094e-01
1.106179118156433105e+00,2.257568120956420898e+00,-8.603744506835937500e-01,-1.142030835151672363e+00,2.768426895141601562e+00,1.722170948982238770e+00,1.777228474617004395e+00,-1.830448031425476074e+00,9.638397693634033203e-01,1.440636873245239258e+00
3.576365947723388672e+00,-2.192568480968475342e-01,1.280907392501831055e+00,1.624502897262573242e+00,-1.149983644485473633e+00,2.350276708602905273e+00,2.601292431354522705e-01,-4.389652729034423828e+00,2.606705665588378906e+00,1.173006176948547363e+00
-2.945997953414916992e+00,6.637437343597412109e+00,3.986591339111328125e+00,2.819092512130737305e+00,4.234243631362915039e-01,-4.933452606201171875e-01,1.944886326789855957e+00,-1.252092123031616211e+00,-5.369488239288330078e+00,3.375245809555053711e+00
1.239638924598693848e+00,2.963335514068603516e+00,-1.246962547302246094e+00,7.350530475378036499e-02,2.123611688613891602e+00,4.155165851116180420e-01,2.061946868896484375e+00,-2.180108070373535156e+00,2.954556703567504883e+00,-1.789462864398956299e-01
1.567799448966979980e+00,2.368338584899902344e+00,1.921415567398071289e+00,-1.797859191894531250e+00,-2.052269935607910156e+00,8.147059679031372070e-01,3.642451286315917969e+00,2.082947194576263428e-01,-5.873965620994567871e-01,2.182802438735961914e+00
2.098674058914184570e+00,2.358470678329467773e+00,-1.382774591445922852e+00,-2.051314115524291992e-01,1.922405362129211426e+00,2.407126665115356445e+00,6.382342576980590820e-01,-2.421401500701904297e+00,1.377782464027404785e+00,-6.256715059280395508e-01
2.045208215713500977e+00,6.572302579879760742e-01,2.510776996612548828e+00,4.544548034667968750e+00,-6.418678164482116699e-01,5.841094970703125000e+00,-1.116181015968322754e+00,-2.574945926666259766e+00,-9.448094964027404785e-01,3.244585752487182617e+00
4.449095726013183594e+00,2.476171493530273438e+00,-8.704257011413574219e-01,-9.765230417251586914e-01,8.682898879051208496e-01,-1.438497066497802734e+00,1.108691453933715820e+00,-1.206914663314819336e+00,-1.363756895065307617e+00,2.688992023468017578e-01
5.914660096168518066e-01,-1.529672503471374512e+00,2.559436798095703125e+00,1.118091464042663574e+00,-1.046610355377197266e+00,2.532954454421997070e+00,7.572669982910156250e-01,6.584442257881164551e-01,7.174725532531738281e-01,8.491505384445190430e-01
1.106214642524719238e+00,2.257565975189208984e+00,-8.603750467300415039e-01,-1.142027974128723145e+00,2.768428325653076172e+00,1.722168684005737305e+00,1.777223944664001465e+00,-1.830440759658813477e+00,9.638359546661376953e-01,1.440540790557861328e+00
2.859194874763488770e-01,1.138868033885955811e-01,1.277547121047973633e+00,-1.220307350158691406e+00,-1.543832540512084961e+00,2.384615659713745117e+00,-3.774028778076171875e+00,1.926114439964294434e+00,2.235129833221435547e+00,1.695704936981201172e+00
1.106180667877197266e+00,2.257571697235107422e+00,-8.603761792182922363e-01,-1.142031311988830566e+00,2.768437623977661133e+00,1.722165942192077637e+00,1.777238607406616211e+00,-1.830446958541870117e+00,9.638361930847167969e-01,1.440643191337585449e+00
1.708072781562805176e+00,2.515828609466552734e+00,-6.309244632720947266e-01,-7.449740171432495117e-01,2.429774045944213867e+00,8.674907684326171875e-01,1.523884654045104980e+00,-1.756620287895202637e+00,1.609590530395507812e+00,8.745355010032653809e-01
