4.951012432575225830e-01,-7.720307111740112305e-01,2.025642395019531250e+00,-5.772012472152709961e-01,-3.029352664947509766e+00,5.107768177986145020e-01,-1.428450107574462891e+00,-2.079081773757934570e+00,8.887227177619934082e-01,-1.455247521400451660e+00,4.540478289127349854e-01,-8.429381847381591797e-01,-1.305738091468811035e+00,1.459912538528442383e+00,-1.125009417533874512e+00,-5.853223055601119995e-02,-3.879231214523315430e-01,-3.260748982429504395e-01,-4.747247695922851562e-01,-3.406704068183898926e-01,-1.470865726470947266e+00,-1.809926927089691162e-01,1.005043745040893555e+00,1.175065994262695312e+00,-1.199312090873718262e+00,2.683346986770629883e+00,-4.148382246494293213e-01,2.862849235534667969e-01,5.474554300308227539e-01,4.769299924373626709e-01
9.897491335868835449e-01,2.753110170364379883e+00,1.602085828781127930e+00,2.500305771827697754e-01,2.709495723247528076e-01,-6.324988007545471191e-01,-5.158744454383850098e-01,-7.626613378524780273e-01,1.171401858329772949e+00,8.218765854835510254e-01,1.004903912544250488e+00,-6.160644292831420898e-01,-2.327726364135742188e+00,1.663748025894165039e+00,2.785094082355499268e-01,1.250706315040588379e+00,7.645798325538635254e-01,1.151375174522399902e+00,-3.065358400344848633e-01,-7.385991811752319336e-01,1.540851116180419922e+00,1.127774596214294434e+00,1.842191934585571289e+00,-7.489278316497802734e-01,-1.594884544610977173e-01,1.872084856033325195e+00,-1.209833502769470215e+00,1.301905751228332520e+00,3.568080663681030273e-01,1.896826028823852539e-01
-1.492766499519348145e+00,-3.565554618835449219e-01,-8.218249082565307617e-01,6.409889459609985352e-01,-2.878173589706420898e-01,1.519452571868896484e+00,1.414713025093078613e+00,-1.700724363327026367e-01,9.763973355293273926e-01,-1.170717239379882812e+00,7.557858824729919434e-01,-1.131359577178955078e+00,1.534121930599212646e-01,-6.054492667317390442e-02,3.113216906785964966e-02,3.904698193073272705e-01,-4.369919300079345703e-01,-1.302993178367614746e+00,-1.401999235153198242e+00,3.307704031467437744e-01,6.945633888244628906e-01,-7.071849703788757324e-01,1.586520552635192871e+00,-4.058306813240051270e-01,-3.459865450859069824e-01,1.204128623008728027e+00,-3.627475500106811523e-01,1.182492852210998535e+00,1.532900214195251465e+00,-8.907743096351623535e-01
-4.295163452625274658e-01,4.618785977363586426e-01,-5.365023016929626465e-01,1.113772749900817871e+00,-4.625293016433715820e-01,-1.085841730237007141e-01,9.163633584976196289e-01,-6.421135365962982178e-02,-8.392747044563293457e-01,3.201130628585815430e-01,3.166581094264984131e-01,-5.820966511964797974e-02,-1.312052011489868164e+00,-5.200428962707519531e-01,1.580328345298767090e-01,3.455265462398529053e-01,1.685257792472839355e+00,7.565874457359313965e-01,-9.235307574272155762e-01,-5.851265788078308105e-01,-5.407329201698303223e-01,9.879894852638244629e-01,-2.157930517569184303e-03,2.979017198085784912e-01,-4.043738842010498047e-01,1.072718381881713867e+00,7.937579154968261719e-01,-1.341731309890747070e+00,-1.328421950340270996e+00,2.112836949527263641e-02
2.252796292304992676e-01,9.747892022132873535e-01,2.076037079095840454e-01,7.930214405059814453e-01,2.825359702110290527e-01,2.148507118225097656e+00,1.290880203247070312e+00,1.199615597724914551e+00,-9.958566427230834961e-01,6.728386878967285156e-01,7.358661293983459473e-01,-4.755971729755401611e-01,6.749265789985656738e-01,-1.794958472251892090e+00,-7.988170385360717773e-01,4.378789365291595459e-01,3.765594065189361572e-01,-2.949079751968383789e+00,-7.191684842109680176e-01,8.507338166236877441e-01,-1.827371478080749512e+00,1.333780765533447266e+00,-2.980356454849243164e+00,-4.585527777671813965e-01,-1.539552956819534302e-01,2.566556930541992188e-01,4.802262485027313232e-01,1.279803752899169922e+00,6.323328018188476562e-01,-1.112050637602806091e-01
-1.103419423103332520e+00,7.613744735717773438e-01,-5.341559052467346191e-01,1.176587820053100586e+00,-7.429709285497665405e-02,-3.253395259380340576e-01,1.290638923645019531e+00,6.080666929483413696e-02,-1.196704745292663574e+00,1.556178927421569824e-01,-6.991133093833923340e-03,-6.240106225013732910e-01,-5.192877054214477539e-01,-1.215251326560974121e+00,4.585958421230316162e-01,6.913601160049438477e-01,1.169157266616821289e+00,8.773424476385116577e-02,-1.440438032150268555e+00,-2.714211642742156982e-01,-1.824455708265304565e-01,1.082396507263183594e+00,1.080876216292381287e-01,7.670920491218566895e-01,-6.435373425483703613e-01,9.821642041206359863e-01,6.034598350524902344e-01,-1.027216434478759766e+00,-1.552896499633789062e-01,1.274439692497253418e-01
-1.004916429519653320e+00,1.759491086006164551e+00,3.385583683848381042e-02,5.587612390518188477e-01,-1.493340730667114258e+00,-4.304050505161285400e-01,9.579107761383056641e-01,1.288242697715759277e+00,2.982740104198455811e-01,-1.626049876213073730e-01,2.635623812675476074e-01,2.909486889839172363e-01,2.240319252014160156e-01,-1.446915626525878906e+00,-2.257437556982040405e-01,1.837100237607955933e-01,-1.178812980651855469e+00,-1.190135002136230469e+00,-1.695859283208847046e-01,-5.332832336425781250e-01,-1.518621802330017090e+00,-1.994631171226501465e+00,3.194629251956939697e-01,3.626098632812500000e-01,6.226006150245666504e-01,1.730003595352172852e+00,-2.818004190921783447e-01,2.574217617511749268e-01,-9.835237264633178711e-01,-1.324552893638610840e+00
1.070234894752502441e+00,1.336052268743515015e-01,3.130695521831512451e-01,4.782274365425109863e-01,1.283400952816009521e-01,2.081574201583862305e+00,8.492494821548461914e-01,9.287353157997131348e-01,-1.041088938713073730e+00,4.922539591789245605e-01,1.197160720825195312e+00,2.504533231258392334e-01,6.189352273941040039e-01,-1.515247702598571777e+00,-1.630603075027465820e+00,1.352610349655151367e+00,7.190696001052856445e-01,-2.395180463790893555e+00,-4.156870543956756592e-01,3.920736908912658691e-01,-1.725616097450256348e+00,1.348804354667663574e+00,-3.259247541427612305e+00,-9.710406661033630371e-01,-1.211038708686828613e+00,1.092685222625732422e+00,1.472265362739562988e+00,1.459875583648681641e+00,-2.564137615263462067e-02,-2.140139788389205933e-01
3.392305374145507812e-01,-9.302914738655090332e-01,-2.594224214553833008e-01,2.117348276078701019e-02,2.646524012088775635e-01,-3.741651475429534912e-01,7.220841050148010254e-01,2.345269471406936646e-01,1.622904777526855469e+00,-1.239777565002441406e+00,-1.562517583370208740e-01,-2.978432774543762207e-01,-8.610522150993347168e-01,-1.818147420883178711e+00,2.510649263858795166e-01,1.216523528099060059e+00,-2.374181896448135376e-01,-3.327037096023559570e-01,1.963456720113754272e-01,7.525271773338317871e-01,1.287441730499267578e+00,4.495697021484375000e-01,-2.689085304737091064e-01,-3.892335295677185059e-02,7.904458642005920410e-01,-8.060491085052490234e-02,-1.006039142608642578e+00,8.489805459976196289e-01,6.150518655776977539e-01,1.427575588226318359e+00
9.023311138153076172e-01,-5.102454423904418945e-01,1.095731139183044434e+00,-8.313050270080566406e-01,-1.944602847099304199e+00,4.913125634193420410e-01,-7.998314499855041504e-01,-2.637725472450256348e-01,1.259284615516662598e+00,2.153118252754211426e-01,-1.326699376106262207e+00,-9.789086580276489258e-01,-8.829450607299804688e-01,7.717074155807495117e-01,-5.180581212043762207e-01,4.653120338916778564e-01,-4.728993475437164307e-01,2.301321625709533691e-01,-4.175558388233184814e-01,2.332437634468078613e-01,5.510862544178962708e-02,6.187966465950012207e-01,1.049914717674255371e+00,1.997245252132415771e-01,-5.429255962371826172e-01,4.363762378692626953e+00,-1.422441720962524414e+00,9.139919281005859375e-01,-7.733339071273803711e-01,-1.253849864006042480e-01
