-4.288412034511566162e-01,-5.084460377693176270e-01,-5.855797529220581055e-01,-3.013025522232055664e-01,7.847419381141662598e-01,1.481412649154663086e+00,-3.024527430534362793e-01,-6.855030059814453125e-01,6.756367683410644531e-01,-1.061741709709167480e+00,-3.293623626232147217e-01,8.369629979133605957e-01,-4.985184669494628906e-01,7.898164987564086914e-01,-7.928658723831176758e-01,-4.761271178722381592e-01,-2.160085201263427734e+00,1.244238734245300293e+00,1.081040859222412109e+00,-2.333755418658256531e-02,4.169857129454612732e-02,-2.225734710693359375e+00,1.488143920898437500e+00,9.738073348999023438e-01,3.466123938560485840e-01,-1.468358874320983887e+00,3.255935609340667725e-01,-1.322161555290222168e+00,1.315942525863647461e+00,-2.348522901535034180e+00,-3.438516855239868164e-01,1.707875370979309082e+00,-2.925285696983337402e-01,1.102324458770453930e-03,-7.163829803466796875e-01,2.053087651729583740e-01,-7.163686156272888184e-01,-6.049129962921142578e-01,1.024585682898759842e-02,1.778859734535217285e+00
2.269589662551879883e+00,-3.320976197719573975e-01,3.439840972423553467e-01,-1.137233301997184753e-01,-2.334179878234863281e+00,1.022020339965820312e+00,1.891423225402832031e+00,-2.986741364002227783e-01,9.525296688079833984e-01,-4.741715732961893082e-03,7.626541256904602051e-01,-8.750189840793609619e-02,1.485181808471679688e+00,1.801591992378234863e+00,-5.915908142924308777e-02,2.166651785373687744e-01,-5.024001598358154297e-01,4.006060659885406494e-01,4.633391201496124268e-01,3.078905344009399414e+00,3.052374720573425293e-01,-3.958274722099304199e-01,1.680355668067932129e+00,-2.587883360683917999e-02,2.670424282550811768e-01,-1.106772720813751221e-01,1.158197760581970215e+00,4.274122044444084167e-02,7.761111259460449219e-01,-6.334535311907529831e-03,2.501971721649169922e-01,-1.050809845328330994e-01,3.181683123111724854e-01,-2.542475759983062744e-01,-6.332955956459045410e-01,-8.420984745025634766e-01,-1.309651494026184082e+00,-7.825518399477005005e-02,-1.218544244766235352e-01,9.146649241447448730e-01
3.831768333911895752e-01,-3.107472956180572510e-01,3.095597028732299805e-01,1.007706761360168457e+00,-4.924789369106292725e-01,1.700219392776489258e+00,-3.359294533729553223e-01,-7.910402119159698486e-02,-4.584544003009796143e-01,-1.246805071830749512e+00,-1.143001794815063477e+00,1.359496116638183594e+00,-8.942234516143798828e-01,-1.540808826684951782e-01,1.062540769577026367e+00,1.327173471450805664e+00,-2.024852633476257324e-01,-1.501979231834411621e+00,4.754125177860260010e-01,-8.347116708755493164e-01,-7.190368175506591797e-01,-1.104323387145996094e+00,1.858930885791778564e-01,6.755243241786956787e-02,1.327803850173950195e+00,2.226488590240478516e-01,5.930808186531066895e-02,5.882896780967712402e-01,8.195029497146606445e-01,3.118757903575897217e-01,-8.439038395881652832e-01,-5.863068625330924988e-02,1.129585623741149902e+00,-3.068081736564636230e-01,-5.770114064216613770e-02,3.339879214763641357e-02,-1.916266791522502899e-02,-3.188166916370391846e-01,6.737638115882873535e-01,3.971006870269775391e-01
8.905134797096252441e-01,8.614128232002258301e-01,4.438250958919525146e-01,-7.534412145614624023e-01,6.654347479343414307e-02,-1.122729897499084473e+00,1.207508444786071777e+00,-6.407350301742553711e-01,-3.253022432327270508e-01,4.565626680850982666e-01,-4.738909602165222168e-01,1.026431560516357422e+00,-1.206113845109939575e-01,-2.122194916009902954e-01,-2.540820240974426270e-01,3.206716477870941162e-01,9.509256109595298767e-03,-9.132508039474487305e-01,-4.094492197036743164e-01,7.711808085441589355e-01,6.094837188720703125e-01,4.779103994369506836e-01,1.333667635917663574e+00,2.925237417221069336e-01,8.272238969802856445e-01,6.343215107917785645e-01,-6.999157071113586426e-01,3.093681670725345612e-02,-3.662544786930084229e-01,-7.666929960250854492e-01,-7.127699851989746094e-01,-1.204766035079956055e+00,-5.808987021446228027e-01,3.436568379402160645e-01,-3.634728863835334778e-02,6.309347152709960938e-01,3.356570899486541748e-01,2.855744957923889160e-01,2.658593952655792236e-01,5.502126812934875488e-01
-2.882588803768157959e-01,-8.403160572052001953e-01,-2.842738926410675049e-01,-5.603399872779846191e-01,-1.256537556648254395e+00,9.138938784599304199e-01,-6.922427415847778320e-01,-5.640685558319091797e-01,-2.338050007820129395e-01,-4.458408430218696594e-02,-8.104109764099121094e-01,-2.691037654876708984e-01,-3.694182038307189941e-01,-1.398494362831115723e+00,4.338741004467010498e-01,1.785405755043029785e+00,-2.437593221664428711e+00,-1.716451764106750488e+00,7.541359066963195801e-01,9.513196945190429688e-01,1.661469340324401855e-01,1.995619773864746094e+00,-1.355774879455566406e+00,-1.474248528480529785e+00,-2.236776500940322876e-01,-2.234117090702056885e-01,-1.885770082473754883e+00,-1.822128295898437500e-01,-7.138126492500305176e-01,-5.697900056838989258e-01,-7.211196422576904297e-01,3.225558698177337646e-01,-1.267506599426269531e+00,1.101225018501281738e+00,1.571981549263000488e+00,-6.171288490295410156e-01,2.036666572093963623e-01,-6.222327351570129395e-01,-7.016621232032775879e-01,7.868086695671081543e-01
1.746953576803207397e-01,1.091049671173095703e+00,1.261776685714721680e-01,-6.635032296180725098e-01,-1.587751507759094238e-01,-6.724909543991088867e-01,9.752100110054016113e-01,-6.858938336372375488e-01,-5.924496054649353027e-01,-3.829504847526550293e-01,-9.311551451683044434e-01,1.348687529563903809e+00,-6.586628407239913940e-02,-3.793545067310333252e-01,-2.077852785587310791e-01,9.188098907470703125e-01,-5.363964438438415527e-01,-1.064655542373657227e+00,-1.446565985679626465e-01,9.829469323158264160e-01,4.032735824584960938e-01,5.635647177696228027e-01,6.897274851799011230e-01,4.343160986900329590e-01,6.099050045013427734e-01,4.051449596881866455e-01,2.685602009296417236e-01,5.441678166389465332e-01,-1.240168929100036621e+00,-7.697674632072448730e-01,-2.279698550701141357e-01,-1.304583787918090820e+00,-2.509002089500427246e-01,3.768880665302276611e-01,-1.954163014888763428e-01,3.516056239604949951e-01,2.219914048910140991e-01,-2.569524943828582764e-01,3.384720385074615479e-01,-7.435722649097442627e-02
-3.310945034027099609e-01,-6.037481129169464111e-03,5.340905189514160156e-01,7.817089557647705078e-01,7.500194311141967773e-01,1.589680910110473633e+00,6.014344692230224609e-01,-8.754822015762329102e-01,7.180320024490356445e-01,7.616720199584960938e-01,-4.492777287960052490e-01,-5.495086908340454102e-01,-2.195412874221801758e+00,3.375542163848876953e-01,-8.806239366531372070e-01,2.110505342483520508e+00,8.261684179306030273e-01,-9.272618293762207031e-01,4.022843018174171448e-02,-4.685929417610168457e-01,-3.364676237106323242e-01,5.546788573265075684e-01,5.355882048606872559e-01,-7.321705818176269531e-01,8.577359318733215332e-01,-3.046033084392547607e-01,-1.751338541507720947e-01,-3.201082348823547363e-02,-6.512730717658996582e-01,-8.381943106651306152e-01,-4.716766178607940674e-01,-5.019739866256713867e-01,4.264336451888084412e-02,5.513455867767333984e-01,-3.682298362255096436e-01,7.465707659721374512e-01,-9.296643733978271484e-01,7.935169935226440430e-01,-9.129183292388916016e-01,-3.230326473712921143e-01
4.488477706909179688e-01,-1.069482445716857910e+00,-2.147654443979263306e-01,-5.063463374972343445e-02,-1.655287504196166992e+00,1.048722863197326660e+00,-1.180429816246032715e+00,-1.442369699478149414e+00,4.207019507884979248e-01,2.271752953529357910e-01,-5.673475265502929688e-01,8.132351636886596680e-01,-3.015608489513397217e-01,-1.168992519378662109e+00,4.596292674541473389e-01,6.897554993629455566e-01,-2.094520568847656250e+00,-1.578891515731811523e+00,5.572687461972236633e-02,3.849840760231018066e-01,6.957661509513854980e-01,1.712063789367675781e+00,-9.165279865264892578e-01,-1.621254444122314453e+00,-1.109363660216331482e-01,-1.604064106941223145e-01,-2.179493427276611328e+00,-1.133684039115905762e+00,-1.170575737953186035e+00,-9.144752025604248047e-01,-1.051554918289184570e+00,3.037953078746795654e-01,-1.108740806579589844e+00,1.154111266136169434e+00,1.726067662239074707e+00,-2.763936668634414673e-02,1.237514615058898926e+00,-9.070957303047180176e-01,-6.423477530479431152e-01,9.172677993774414062e-01
-2.420287281274795532e-01,8.413918316364288330e-02,-4.477421045303344727e-01,1.409928083419799805e+00,6.071773767471313477e-01,2.923010587692260742e-01,-4.887364804744720459e-01,-7.101178765296936035e-01,3.251104801893234253e-02,-4.007454812526702881e-01,2.771597728133201599e-02,7.416547276079654694e-03,-9.971366077661514282e-02,6.937772631645202637e-01,3.324363827705383301e-01,9.055290818214416504e-01,-2.592036128044128418e-01,6.443523801863193512e-03,-6.813951730728149414e-01,1.304605245590209961e+00,-1.017068147659301758e+00,-8.618994951248168945e-01,-1.247819185256958008e+00,1.142056822776794434e+00,-2.173777483403682709e-02,4.437883794307708740e-01,-8.831251263618469238e-01,-3.533978462219238281e-01,-2.735936343669891357e-01,-7.723713666200637817e-02,5.130109190940856934e-01,-7.658517360687255859e-01,9.409453868865966797e-01,-7.693544030189514160e-01,-7.733415067195892334e-02,-1.596374869346618652e+00,3.829848468303680420e-01,-2.997540831565856934e-01,4.691288769245147705e-01,-2.110484093427658081e-01
4.180668592453002930e-01,-8.027595877647399902e-01,-8.314435482025146484e-01,7.219153642654418945e-01,-3.343290090560913086e-01,2.363475799560546875e+00,5.347418785095214844e-01,-4.349553212523460388e-02,1.759233884513378143e-02,-4.508281648159027100e-01,2.403011620044708252e-01,2.529767155647277832e-01,-6.750548481941223145e-01,9.052509665489196777e-01,-5.648112297058105469e-01,4.350116550922393799e-01,-1.300359606742858887e+00,1.051459789276123047e+00,-4.088092744350433350e-01,7.807714343070983887e-01,1.021075844764709473e+00,-1.276895165443420410e+00,1.801575064659118652e+00,1.181962609291076660e+00,5.204228684306144714e-02,-1.589157938957214355e+00,1.182344794273376465e+00,-7.358772158622741699e-01,1.873587071895599365e-01,-9.868718385696411133e-01,-9.865884780883789062e-01,-3.723898530006408691e-01,-7.190459370613098145e-01,-2.012600749731063843e-01,7.904627919197082520e-02,-8.606122732162475586e-01,-3.548621833324432373e-01,-4.173460602760314941e-01,-4.514468014240264893e-01,2.374626398086547852e+00
