-1.272960424423217773e+00,7.949318289756774902e-01,1.592207700014114380e-01,2.678744554519653320e+00,2.297459840774536133e+00,1.772139191627502441e+00,7.325786352157592773e-01,-1.701566934585571289e+00,1.231469988822937012e+00,2.046324253082275391e+00,3.167894184589385986e-01,-8.555198311805725098e-01,-2.303033113479614258e+00,-2.955397367477416992e+00,1.902407407760620117e+00,1.091887474060058594e+00,-2.309908866882324219e-01,-3.028647899627685547e+00,6.886796951293945312e-01,-1.449282467365264893e-01
1.200245380401611328e+00,4.317609071731567383e-01,-4.184504449367523193e-01,2.923697710037231445e+00,1.458063840866088867e+00,-1.557637900114059448e-01,-1.916373133659362793e+00,-7.834002971649169922e-01,1.262789964675903320e+00,-1.304817646741867065e-01,-1.049861088395118713e-01,-1.426711440086364746e+00,-1.004180908203125000e+00,-1.056873679161071777e+00,-9.833884239196777344e-02,2.311021089553833008e+00,3.343487024307250977e+00,6.445936560630798340e-01,-2.918649673461914062e+00,9.577497243881225586e-01
-6.950519084930419922e-01,-1.116652250289916992e+00,6.201412677764892578e-01,6.316131353378295898e-01,-8.821787238121032715e-01,4.065393507480621338e-01,-2.198593616485595703e-01,-6.421464681625366211e-01,-1.860666871070861816e+00,-6.307278275489807129e-01,2.371659725904464722e-01,-2.848911523818969727e+00,-3.766645863652229309e-02,-1.846266627311706543e+00,2.756385564804077148e+00,6.658935546875000000e-01,-5.902037024497985840e-01,-3.282126486301422119e-01,3.039800524711608887e-01,-8.524662852287292480e-01
1.611371278762817383e+00,8.435280919075012207e-01,-7.210131287574768066e-01,-1.582528233528137207e+00,-1.331580132246017456e-01,-5.022886991500854492e-01,-3.412738144397735596e-01,-1.442411780357360840e+00,4.914641976356506348e-01,1.218418851494789124e-01,-1.246650457382202148e+00,-5.778381824493408203e-01,7.336292266845703125e-01,-1.689116001129150391e+00,-2.299158722162246704e-01,-1.568616926670074463e-01,1.709765911102294922e+00,1.151327013969421387e+00,8.467372655868530273e-01,6.797699928283691406e-01
-1.857614755630493164e+00,6.103157401084899902e-01,5.142802000045776367e-01,-1.167542457580566406e+00,-3.903033256530761719e+00,-8.473073840141296387e-01,-2.712711095809936523e+00,-3.592684745788574219e+00,-2.457978725433349609e-01,2.356388568878173828e+00,8.427718281745910645e-01,-1.624364852905273438e+00,2.271007150411605835e-01,2.479331493377685547e-01,-1.281424909830093384e-01,2.527461051940917969e-01,-1.199030637741088867e+00,1.042994618415832520e+00,-2.242955863475799561e-01,-3.121112287044525146e-02
1.528479337692260742e+00,3.289621770381927490e-01,-6.836207211017608643e-02,-1.353865146636962891e+00,-2.486752420663833618e-01,-1.918493062257766724e-01,-7.472838163375854492e-01,-1.411005854606628418e+00,5.085164904594421387e-01,-7.204999923706054688e-01,-9.457575082778930664e-01,-1.252784729003906250e+00,2.299531698226928711e-01,-2.068621397018432617e+00,1.464589536190032959e-01,-1.043191909790039062e+00,7.835493683815002441e-01,1.830212354660034180e+00,8.198473453521728516e-01,4.347197711467742920e-01
2.788689136505126953e-01,-4.738790690898895264e-01,9.613405466079711914e-01,-2.607917785644531250e-01,-8.010102510452270508e-01,-6.356476545333862305e-01,-1.200795292854309082e+00,-2.212075740098953247e-01,-7.957339286804199219e-01,1.132094621658325195e+00,3.193748235702514648e+00,-8.722146153450012207e-01,2.218357086181640625e+00,-1.663811445236206055e+00,3.897677958011627197e-01,-6.962704062461853027e-01,4.286990165710449219e-01,9.740985035896301270e-01,8.020998239517211914e-01,-6.346282362937927246e-01
-2.104566335678100586e+00,1.001364946365356445e+00,-1.420057177543640137e+00,-6.238327622413635254e-01,-3.817647218704223633e+00,-1.232566952705383301e+00,-2.386347055435180664e+00,-3.641245365142822266e+00,5.136995110660791397e-03,2.614384889602661133e+00,-2.206734865903854370e-01,-2.313413143157958984e+00,1.151214838027954102e+00,8.068119883537292480e-01,5.329562425613403320e-01,-4.696241617202758789e-01,-1.128753900527954102e+00,3.758442699909210205e-01,2.342159599065780640e-01,-4.118490219116210938e-01
-6.445572972297668457e-01,-1.218951046466827393e-01,8.894560933113098145e-01,1.816913843154907227e+00,-9.313193559646606445e-01,-1.102474331855773926e+00,1.348615884780883789e-01,2.137506902217864990e-01,8.160640001296997070e-01,-1.660130262374877930e+00,1.447129878215491772e-03,-7.129698991775512695e-01,1.714017510414123535e+00,4.741715490818023682e-01,5.773663520812988281e-01,-1.293466091156005859e+00,-1.551668643951416016e-01,1.765283346176147461e+00,-7.637884616851806641e-01,-1.761456131935119629e+00
-5.978066325187683105e-01,-2.830172143876552582e-02,7.668482065200805664e-01,3.646967411041259766e+00,2.900029182434082031e+00,9.389845132827758789e-01,4.231114685535430908e-01,-1.533010363578796387e+00,2.270799636840820312e+00,1.953513503074645996e+00,7.320554256439208984e-01,-1.358968377113342285e+00,-7.208356857299804688e-01,-1.899827837944030762e+00,4.161921441555023193e-01,9.321363568305969238e-01,8.609002828598022461e-01,-9.560711383819580078e-01,-1.477571845054626465e+00,-1.016486763954162598e+00
1.379413485527038574e+00,-2.042979717254638672e+00,8.461271524429321289e-01,2.122441053390502930e+00,1.952941894531250000e+00,1.244255229830741882e-01,-1.185418963432312012e+00,-2.388486079871654510e-02,-1.726568222045898438e+00,1.940050005912780762e+00,-7.404046058654785156e-01,-8.348635435104370117e-01,-5.260732769966125488e-01,-3.163594007492065430e+00,-1.650669932365417480e+00,-6.057259440422058105e-01,9.553062319755554199e-01,3.548660874366760254e-01,5.973489284515380859e-01,-1.198989272117614746e+00
-1.722509860992431641e-01,-1.593526124954223633e+00,1.022651791572570801e+00,-3.909567371010780334e-02,8.022716045379638672e-01,-4.520348608493804932e-01,-1.627528429031372070e+00,-1.880138158798217773e+00,-5.340627431869506836e-01,5.108712315559387207e-01,2.981330752372741699e-01,8.801951408386230469e-01,-6.901408433914184570e-01,-1.797685027122497559e+00,-1.229593157768249512e+00,9.866862893104553223e-01,-1.223736763000488281e+00,-5.850288867950439453e-01,-2.043654918670654297e+00,1.055910825729370117e+00
-1.313217566348612309e-03,-1.179595291614532471e-01,-3.082326650619506836e-01,1.810137152671813965e+00,7.808790802955627441e-01,-8.679087162017822266e-01,-9.559625983238220215e-01,6.045470833778381348e-01,4.109385907649993896e-01,-1.317931652069091797e+00,5.707218647003173828e-01,-1.661078691482543945e+00,-6.099197864532470703e-01,-1.526511907577514648e+00,1.433577656745910645e+00,-6.289372444152832031e-01,-2.456604003906250000e+00,8.383862376213073730e-01,-2.880829870700836182e-01,1.071104764938354492e+00
5.810602903366088867e-01,-9.846118688583374023e-01,-2.023454427719116211e+00,3.335662186145782471e-01,2.714606225490570068e-01,1.109310537576675415e-01,8.258320093154907227e-01,-8.144847750663757324e-01,-4.305898770689964294e-02,-3.314997553825378418e-01,-1.998212635517120361e-01,-1.513011693954467773e+00,-9.134097695350646973e-01,-1.433075308799743652e+00,1.754588127136230469e+00,-9.172525405883789062e-01,3.728705942630767822e-01,-2.448460817337036133e+00,-2.625391781330108643e-01,-1.935331106185913086e+00
-1.637303829193115234e+00,-5.719295144081115723e-01,-4.081707894802093506e-01,-1.055226922035217285e+00,-4.233600616455078125e+00,-6.733437180519104004e-01,-2.431313753128051758e+00,-1.570215702056884766e+00,2.227255702018737793e-01,1.533241033554077148e+00,8.917534351348876953e-02,-2.661878585815429688e+00,1.282541036605834961e+00,1.402110457420349121e+00,1.619898676872253418e+00,4.386518597602844238e-01,-7.251270413398742676e-01,1.330539464950561523e+00,5.331833362579345703e-01,-1.070811390876770020e+00
1.365452527999877930e+00,1.021690249443054199e+00,-6.027477979660034180e-01,-1.206851959228515625e+00,-9.846988916397094727e-01,3.859346807003021240e-01,-1.001842021942138672e+00,-3.253673017024993896e-01,1.458852291107177734e+00,-5.213281512260437012e-01,-9.983405470848083496e-01,-1.347255229949951172e+00,9.935708045959472656e-01,-1.642127275466918945e+00,-6.394361257553100586e-01,-5.198822617530822754e-01,6.885092854499816895e-01,1.714775204658508301e+00,1.266975760459899902e+00,7.465612888336181641e-01
5.344910025596618652e-01,1.088292956352233887e+00,8.443850278854370117e-01,1.230405211448669434e+00,6.748203635215759277e-01,-2.416500747203826904e-01,-6.275462508201599121e-01,-2.432163655757904053e-01,-8.836678266525268555e-01,3.342256546020507812e-01,4.947491288185119629e-01,-1.993774652481079102e+00,-1.906708478927612305e-01,-9.538065195083618164e-01,1.668276309967041016e+00,1.345843434333801270e+00,-1.291422992944717407e-01,-1.344083905220031738e+00,-9.744805097579956055e-01,-9.444237351417541504e-01
-8.158446848392486572e-02,-7.301119565963745117e-01,8.964736461639404297e-01,5.278471708297729492e-01,4.851551651954650879e-01,-1.447408080101013184e+00,-1.085688829421997070e+00,2.321727424860000610e-01,-1.274129986763000488e+00,2.076395988464355469e+00,-4.503062069416046143e-01,-1.442412734031677246e+00,-1.787328243255615234e+00,-7.744893431663513184e-01,-6.882237792015075684e-01,7.228200435638427734e-01,-7.301375865936279297e-01,1.884526014328002930e-01,-3.802741765975952148e-01,-8.492595553398132324e-01
9.267460107803344727e-01,1.945069432258605957e+00,-6.808291673660278320e-01,-6.651704907417297363e-01,-1.923237442970275879e+00,-7.349523901939392090e-01,-3.070063352584838867e+00,-2.619385719299316406e+00,-1.659416794776916504e+00,6.761032342910766602e-01,-1.240176200866699219e+00,-6.504995226860046387e-01,-2.517262697219848633e+00,-9.596204161643981934e-01,3.441408574581146240e-01,2.055490255355834961e+00,-3.205509662628173828e+00,8.636965602636337280e-02,-3.471794128417968750e-01,9.779786467552185059e-01
1.611365556716918945e+00,8.435175418853759766e-01,-7.210145592689514160e-01,-1.582531094551086426e+00,-1.331720650196075439e-01,-5.022925138473510742e-01,-3.412761390209197998e-01,-1.442398548126220703e+00,4.914632141590118408e-01,1.218384504318237305e-01,-1.246641397476196289e+00,-5.778374671936035156e-01,7.336284518241882324e-01,-1.689115405082702637e+00,-2.299311161041259766e-01,-1.568568348884582520e-01,1.709763884544372559e+00,1.151330471038818359e+00,8.467378616333007812e-01,6.797808408737182617e-01
-6.353523135185241699e-01,4.913591146469116211e-01,6.210576295852661133e-01,2.081198096275329590e-01,5.053437948226928711e-01,5.993295311927795410e-01,-1.023832559585571289e+00,-2.938275337219238281e-01,1.188392519950866699e+00,-7.630784511566162109e-01,-2.442021220922470093e-01,-2.486836194992065430e+00,-5.181392431259155273e-01,6.767669320106506348e-01,8.658092617988586426e-01,3.647688388824462891e+00,1.122908115386962891e+00,1.933126688003540039e+00,1.236397102475166321e-01,-1.053161263465881348e+00
-4.685483872890472412e-02,2.107319355010986328e+00,-3.347812414169311523e+00,2.394768953323364258e+00,3.664756059646606445e+00,-1.219900250434875488e+00,8.881485462188720703e-01,-8.988619446754455566e-01,1.277193665504455566e+00,1.844925045967102051e+00,1.266824841499328613e+00,2.878329753875732422e-01,2.087404966354370117e+00,-4.727436065673828125e+00,1.120819449424743652e+00,7.299346923828125000e-01,5.299583673477172852e-01,1.517944037914276123e-01,4.938235506415367126e-02,-1.288983106613159180e+00
1.353712320327758789e+00,-6.929004937410354614e-02,-9.834372252225875854e-02,-2.034554004669189453e+00,-2.782597839832305908e-01,-1.031039476394653320e+00,-9.027631580829620361e-02,-1.248176693916320801e+00,3.169131278991699219e-01,-1.799764484167098999e-01,-8.715410828590393066e-01,-1.196637034416198730e+00,2.600445449352264404e-01,-2.537483692169189453e+00,-2.424185127019882202e-01,2.568216323852539062e-01,1.540781974792480469e+00,2.154113054275512695e+00,-2.908884733915328979e-02,-5.213395953178405762e-01
