-2.248013019561767578e+00,2.679388225078582764e-01,3.346208095550537109e+00
-8.383773267269134521e-02,7.860490083694458008e-01,4.322364330291748047e+00
-2.602584362030029297e-01,-3.394416272640228271e-01,4.713570117950439453e+00
2.036853075027465820e+00,7.036446928977966309e-01,3.570152997970581055e+00
2.527237415313720703e+00,-1.382925510406494141e+00,3.050211668014526367e+00
1.431429386138916016e+00,1.325702667236328125e+00,3.904591083526611328e+00
-1.677188128232955933e-01,-7.613506317138671875e-01,3.857697725296020508e+00
2.474439382553100586e+00,-1.284645557403564453e+00,3.170283079147338867e+00
2.475522994995117188e+00,1.568304300308227539e+00,-7.519477844238281250e+00
-4.620516002178192139e-01,-2.713131904602050781e-01,4.663717746734619141e+00
-2.319572210311889648e+00,-2.429833173751831055e+00,2.828319072723388672e+00
-9.466256499290466309e-01,-3.187108755111694336e+00,2.955175638198852539e+00
-1.716593265533447266e+00,1.797854155302047729e-01,2.823094844818115234e+00
-6.209044933319091797e+00,-1.731349229812622070e+00,-1.784837603569030762e+00
2.914811372756958008e+00,-4.776649475097656250e-01,2.188486576080322266e+00
1.410544872283935547e+00,1.312371969223022461e+00,3.896874904632568359e+00
-9.515896439552307129e-01,-6.612467169761657715e-01,4.607969760894775391e+00
-3.261618137359619141e+00,-2.992134094238281250e+00,2.147125244140625000e+00
1.315096113830804825e-02,-3.035869598388671875e+00,1.959071874618530273e+00
1.166777491569519043e+00,1.437185406684875488e+00,3.986948728561401367e+00
2.466180175542831421e-01,5.388887524604797363e-01,4.593967437744140625e+00
-1.892886996269226074e+00,8.188043236732482910e-01,3.626528978347778320e+00
2.137614011764526367e+00,1.210020780563354492e+00,3.402138471603393555e+00
1.806602925062179565e-01,1.420874297618865967e-01,4.558241844177246094e+00
1.658791661262512207e+00,6.887851953506469727e-01,3.816493034362792969e+00
-6.253085732460021973e-01,2.396052628755569458e-01,4.817663192749023438e+00
1.974006056785583496e+00,1.042121171951293945e+00,2.484505176544189453e+00
-8.712261915206909180e-01,3.732131421566009521e-02,4.022950649261474609e+00
1.166777849197387695e+00,1.437185645103454590e+00,3.986948728561401367e+00
-7.454883456230163574e-01,-1.282339453697204590e+00,4.425576686859130859e+00
1.166777968406677246e+00,1.437186121940612793e+00,3.986949443817138672e+00
1.431429743766784668e+00,1.325702905654907227e+00,3.904591321945190430e+00
1.431429147720336914e+00,1.325702548027038574e+00,3.904591321945190430e+00
1.431429862976074219e+00,1.325703024864196777e+00,3.904591321945190430e+00
-1.353033304214477539e+00,-2.173266649246215820e+00,2.800105094909667969e+00
-3.137213587760925293e-01,-7.893017530441284180e-01,4.092657089233398438e+00
1.431429743766784668e+00,1.325702786445617676e+00,3.904590845108032227e+00
2.116389989852905273e+00,7.366508841514587402e-01,3.245478391647338867e+00
1.538326382637023926e+00,-4.273245036602020264e-01,1.321378707885742188e+00
1.426341891288757324e+00,1.236920356750488281e+00,3.877349615097045898e+00
