9.225088953971862793e-01,2.931123018264770508e+00,7.561458349227905273e-01,8.266334533691406250e-01,1.518038749694824219e+00,-2.022403717041015625e+00,-5.162561684846878052e-02,4.059741795063018799e-01,1.375679492950439453e+00,7.565189003944396973e-01,6.518062353134155273e-01,-8.948241472244262695e-01,1.927220106124877930e+00,1.621798157691955566e+00,1.346829295158386230e+00,9.598852396011352539e-01,-7.901247143745422363e-01,-2.236562252044677734e+00,3.646749630570411682e-02,1.828749656677246094e+00,1.441811084747314453e+00,-8.815554380416870117e-01,1.460277318954467773e+00,-1.896771550178527832e+00,-5.115594863891601562e-01
-1.248257279396057129e+00,3.737508356571197510e-01,-1.151655673980712891e+00,2.297713756561279297e+00,-1.677297949790954590e+00,-1.605202198028564453e+00,-4.090295135974884033e-01,-1.445921510457992554e-01,5.770974755287170410e-01,1.277063727378845215e+00,-4.910153448581695557e-01,-1.343306303024291992e+00,2.581199169158935547e+00,9.989294409751892090e-01,1.991701364517211914e+00,-4.449295252561569214e-02,-6.435270309448242188e-01,-4.413394629955291748e-01,-1.557616353034973145e+00,-1.695813179016113281e+00,3.541673421859741211e-01,-5.809762477874755859e-01,2.023117065429687500e+00,4.859309196472167969e-01,1.487620949745178223e+00
1.652418494224548340e+00,-1.023441553115844727e-01,5.730737745761871338e-02,-9.531357288360595703e-01,3.315057158470153809e-01,-1.236632227897644043e+00,-7.939053773880004883e-01,-6.084114909172058105e-01,-1.953035145998001099e-01,-1.438266634941101074e+00,-7.527996897697448730e-01,-8.559990525245666504e-01,1.281805634498596191e+00,2.646938800811767578e+00,-1.534697711467742920e-01,3.712109625339508057e-01,-4.554938971996307373e-01,-1.005059719085693359e+00,9.345103502273559570e-01,6.674644947052001953e-01,-1.091800808906555176e+00,1.160817861557006836e+00,-1.045998215675354004e+00,3.731198012828826904e-01,1.826999664306640625e+00
-3.082265257835388184e-01,-5.594542026519775391e-01,-1.126052021980285645e+00,-6.840827465057373047e-01,-1.347014605998992920e-01,4.947677552700042725e-01,-2.573027312755584717e-01,1.221791148185729980e+00,1.047173261642456055e+00,-3.015931248664855957e-01,5.720714330673217773e-01,3.670429587364196777e-01,1.370824098587036133e+00,-6.409234404563903809e-01,8.060370087623596191e-01,8.590402603149414062e-01,5.755500197410583496e-01,1.666344642639160156e+00,9.766828268766403198e-02,-1.534207582473754883e+00,-1.163887143135070801e+00,-7.139014005661010742e-01,4.411871433258056641e-01,-6.828716397285461426e-01,1.089787006378173828e+00
-3.359247148036956787e-01,-8.766113519668579102e-01,4.868103861808776855e-01,-2.496095299720764160e-01,1.394251465797424316e+00,-1.052925348281860352e+00,2.795309424400329590e-01,3.154538631439208984e+00,-5.554192066192626953e-01,-1.496550291776657104e-01,1.863528847694396973e+00,-1.690906763076782227e+00,4.662689864635467529e-01,5.375894308090209961e-01,-1.055710434913635254e+00,2.832590579986572266e+00,-5.397881865501403809e-01,2.010328769683837891e+00,1.094628214836120605e+00,8.822346925735473633e-01,3.636905550956726074e-01,3.557555973529815674e-01,-2.243918657302856445e+00,2.184801340103149414e+00,-6.903246641159057617e-01
-2.807699441909790039e-01,-8.534081578254699707e-01,-9.934270381927490234e-01,-5.492726564407348633e-01,6.304640173912048340e-01,6.832817196846008301e-02,-3.747968375682830811e-02,8.641610145568847656e-01,-1.583913117647171021e-01,-1.175040602684020996e+00,5.031715035438537598e-01,5.158804059028625488e-01,1.681960225105285645e+00,-3.242431879043579102e-01,2.492767870426177979e-01,1.161526918411254883e+00,3.770895004272460938e-01,1.817955851554870605e+00,7.769447565078735352e-01,-1.103057384490966797e+00,-1.054155707359313965e+00,2.830462753772735596e-01,3.557992279529571533e-01,-1.086708068847656250e+00,1.071793794631958008e+00
1.714875936508178711e+00,-2.764669060707092285e-01,1.022856354713439941e+00,5.592097043991088867e-01,2.820056118071079254e-02,4.949723482131958008e-01,-1.014759659767150879e+00,6.463135480880737305e-01,2.036701440811157227e+00,-2.164561510086059570e+00,-3.827484548091888428e-01,-1.851138710975646973e+00,1.604711413383483887e+00,5.921701714396476746e-02,-1.068022608757019043e+00,2.533655762672424316e-01,3.463398218154907227e-01,1.214127302169799805e+00,-1.164187431335449219e+00,8.040511012077331543e-01,1.046137586236000061e-01,1.655939340591430664e+00,-7.264025211334228516e-01,5.437248945236206055e-01,4.253847897052764893e-01
1.199317350983619690e-01,3.971306234598159790e-02,1.687947213649749756e-01,-3.911329507827758789e-01,1.071159839630126953e+00,-1.081588864326477051e+00,1.020127296447753906e+00,3.939414739608764648e+00,5.517085790634155273e-01,-1.091929078102111816e-01,1.992184042930603027e+00,-1.225029110908508301e+00,5.921779274940490723e-01,-2.981415092945098877e-01,-1.418232440948486328e+00,2.221570968627929688e+00,2.895311713218688965e-01,1.737104058265686035e+00,1.101594567298889160e+00,5.000869035720825195e-01,8.369735479354858398e-01,-8.243390917778015137e-01,-2.776359796524047852e+00,2.010560512542724609e+00,-8.679738640785217285e-01
-1.352320790290832520e+00,1.256348848342895508e+00,-5.241522789001464844e-01,9.403240084648132324e-01,-6.873318552970886230e-01,1.689346730709075928e-01,-2.880253791809082031e-01,-7.521996274590492249e-03,-1.578363776206970215e+00,-3.353595137596130371e-01,-1.072543263435363770e+00,4.261919558048248291e-01,4.438194632530212402e-01,3.334880471229553223e-01,-1.285085320472717285e+00,-4.352029860019683838e-01,5.716388821601867676e-01,-4.517331123352050781e-01,6.927813291549682617e-01,1.474395155906677246e+00,2.469408810138702393e-01,9.563476443290710449e-01,-9.471443295478820801e-01,6.551399827003479004e-01,1.857273936271667480e+00
7.013015747070312500e-01,1.220078349113464355e+00,-8.762732148170471191e-01,2.094089269638061523e+00,-2.739899158477783203e-01,-1.240692734718322754e+00,5.206094384193420410e-01,6.201206445693969727e-01,1.502443790435791016e+00,1.188777685165405273e+00,-4.357637166976928711e-01,-8.199135065078735352e-01,2.115554809570312500e+00,1.407826781272888184e+00,-1.868509203195571899e-01,1.576544761657714844e+00,-2.835474014282226562e-01,-1.776754021644592285e+00,-1.467872411012649536e-01,2.094967603683471680e+00,1.233827948570251465e+00,3.323156833648681641e-01,2.312963724136352539e+00,-9.005785584449768066e-01,9.976766109466552734e-01
1.488487124443054199e+00,-4.034700989723205566e-01,-8.587698936462402344e-01,2.157622575759887695e-01,3.473896533250808716e-02,2.001927495002746582e-01,-2.861375212669372559e-01,1.201937079429626465e+00,1.470669627189636230e+00,2.099012434482574463e-01,-1.828716158866882324e+00,-4.092180356383323669e-02,2.446427822113037109e+00,1.701475679874420166e-01,9.326709508895874023e-01,1.263374209403991699e+00,9.869819283485412598e-01,-9.683690667152404785e-01,-2.405116558074951172e+00,-1.860040277242660522e-01,8.409601449966430664e-01,2.235834598541259766e+00,-2.662636935710906982e-01,-2.817624509334564209e-01,-1.079679846763610840e+00
