5.506892800331115723e-01,-1.051926016807556152e+00,8.022347092628479004e-02,-1.436616778373718262e+00,7.313897013664245605e-01,2.091512918472290039e+00,4.842019677162170410e-01,3.853742182254791260e-01,-4.198799133300781250e+00,-1.095337390899658203e+00,-3.452575802803039551e-01,1.527769327163696289e+00,5.537515163421630859e+00,4.241792559623718262e-01,-6.352102756500244141e-01
1.120646476745605469e+00,-5.693634152412414551e-01,4.133069992065429688e+00,9.814135432243347168e-01,-1.865155845880508423e-01,1.939578294754028320e+00,-2.464877843856811523e+00,-2.203503131866455078e+00,-1.849466323852539062e+00,-1.217086911201477051e-01,-2.333034753799438477e+00,9.105986356735229492e-01,2.290089607238769531e+00,-2.469600915908813477e+00,-9.279586076736450195e-01
1.750932812690734863e+00,1.010629653930664062e+00,-1.784807562828063965e+00,-7.162932157516479492e-01,1.580292820930480957e+00,1.497995138168334961e+00,-1.278176903724670410e+00,-3.351623058319091797e+00,-1.140266776084899902e+00,-8.040709495544433594e-01,-1.694380521774291992e+00,-2.620898187160491943e-01,-1.158190369606018066e+00,3.121458925306797028e-03,2.013715744018554688e+00
-1.477729439735412598e+00,-5.907977819442749023e-01,3.075332045555114746e-01,2.650220394134521484e+00,-9.337737560272216797e-01,2.085705101490020752e-01,8.681645989418029785e-02,6.592693924903869629e-01,-6.828767061233520508e-01,1.911526203155517578e+00,-1.787565588951110840e+00,-7.156433463096618652e-01,-6.412953138351440430e-01,-1.021204352378845215e+00,1.878653168678283691e+00
-3.140898942947387695e+00,2.568911075592041016e+00,-1.441084742546081543e+00,-3.060100376605987549e-01,6.886693239212036133e-01,2.032051563262939453e+00,-3.186923503875732422e+00,-2.847562730312347412e-01,2.967058897018432617e+00,6.449722647666931152e-01,-2.181223593652248383e-02,2.370781660079956055e+00,1.473304033279418945e+00,3.186646103858947754e-01,3.530429124832153320e+00
-9.242140650749206543e-01,2.501524388790130615e-01,-1.987594068050384521e-01,2.444926261901855469e+00,-5.003675818443298340e-01,1.102144122123718262e+00,-2.269414812326431274e-01,-1.671232730150222778e-01,1.514777839183807373e-01,1.800724029541015625e+00,-2.195260763168334961e+00,-7.532363533973693848e-01,-1.193096518516540527e+00,-1.047345519065856934e+00,2.209179878234863281e+00
2.880015611648559570e+00,-3.230135142803192139e-01,-2.543412208557128906e+00,1.822443127632141113e+00,5.368545651435852051e-01,1.500314474105834961e-02,-1.529238462448120117e+00,-1.508541941642761230e+00,8.273506760597229004e-01,3.051142096519470215e-01,-1.517771720886230469e+00,-5.028934478759765625e-01,-3.905881345272064209e-01,1.470410823822021484e+00,1.969039559364318848e+00
-3.888876676559448242e+00,3.613152503967285156e+00,-1.630566239356994629e+00,-5.718744397163391113e-01,8.424124121665954590e-01,1.234829187393188477e+00,-3.122581958770751953e+00,8.039246797561645508e-01,2.313190937042236328e+00,8.085609674453735352e-01,5.145965814590454102e-01,2.363644838333129883e+00,2.118769884109497070e+00,1.304671615362167358e-01,3.072551727294921875e+00
3.075370937585830688e-02,-7.562589049339294434e-01,-3.380413532257080078e+00,7.146170735359191895e-01,4.467411935329437256e-01,1.653794527053833008e+00,-2.505666613578796387e-01,-4.163126945495605469e-01,1.200035929679870605e+00,-1.988080859184265137e+00,2.560693919658660889e-01,-9.342882633209228516e-01,5.840287804603576660e-01,-1.594841122627258301e+00,-9.232118129730224609e-01
2.122986078262329102e+00,-6.409097313880920410e-01,5.490027070045471191e-01,7.236098051071166992e-01,-6.248360872268676758e-01,1.906447410583496094e+00,-6.669127941131591797e-01,-1.502809643745422363e+00,-2.584529161453247070e+00,-7.995259761810302734e-01,-3.265640139579772949e-01,8.845083713531494141e-01,5.471666812896728516e+00,-3.279784917831420898e-01,-4.329823255538940430e-01
