x,y
6.4490433,-4.636488
9.753045,22.399673
-1.7548935,6.0928264
8.706366,28.831684
-15.831245,8.918714
9.245634,26.656548
0.055520523,8.8845625
-15.803132,8.899147
-18.441734,-14.147556
-2.2745671,5.615108
1.2214937,4.2858024
-7.0652156,-4.372224
8.931648,-4.203959
5.481226,-2.4465928
-17.790262,9.5564575
10.906948,28.41056
5.5953665,6.366962
2.6723592,4.285666
-13.123642,4.7340207
10.561892,25.941008
-1.9267076,14.439223
9.744762,6.6525645
9.5066805,29.981857
-5.882294,15.855554
10.701541,29.77245
-0.76444453,6.478958
5.045972,28.02588
-2.2106583,8.906788
9.465323,25.276743
-3.085077,-5.4313006
10.907102,26.182291
10.111471,27.374067
8.709884,27.184847
9.86666,26.977865
-3.0071576,6.794366
-2.9060993,5.698564
10.327257,27.171093
6.7596135,27.895117
-22.565796,10.341424
10.064831,28.468716
10.194796,25.159088
-19.29767,-13.854891
9.376371,27.67639
6.3231115,27.225906
9.056402,27.50027
8.84723,29.126007
11.940128,27.960232
10.159349,25.769283
9.684313,25.523252
11.665006,29.462763
-17.976416,-13.970013
11.392046,25.777378
10.90695,28.410559
11.941062,27.960583
5.563087,27.787676
7.9911184,-5.36984
8.517773,26.173235
-8.658996,-2.2997432
-5.6942797,15.43417
-6.048564,-4.8120914
12.013746,28.675386
8.156351,28.04484
7.092598,28.530622
9.658092,27.696575
-19.297686,-13.855126
-1.1039753,-1.9402351
9.540974,26.837528
7.814298,-5.1866403
8.798641,26.850222
-5.982402,15.810026
-5.694279,15.43417
7.5319624,-5.1219316
-18.420135,-13.523484
11.07594,29.742844
8.109027,29.196993
9.117606,4.6702456
7.8418007,-5.1234517
8.984213,28.974316
10.7427435,25.317223
-18.295704,-12.744248
-5.934238,15.636743
-5.6737876,-1.908699
-7.6955595,-2.9406018
1.401636,11.955469
-20.309095,-13.1748085
-8.856671,-3.3859339
-19.22502,-13.228252
-19.721725,9.365037
-18.44171,-14.147542
-18.480124,-12.73302
-2.193654,8.922377
0.9314626,11.928582
-1.914834,-2.1376476
1.4016366,11.955468
-17.878353,-13.471329
5.4906974,1.6980579
-18.017653,-13.3884535
10.4316,23.94931
1.4973266,11.93213
-19.225008,-13.2281475
-21.400011,1.4926374
-19.682644,-8.176003
-28.712526,16.447126
-21.090342,7.2446427
-29.44039,7.1108856
-20.845652,-1.2301998
-31.50715,1.308495
-28.453749,9.789274
-20.616087,11.750298
-30.552834,2.0355036
-29.33707,15.608742
-32.63884,6.7378116
-18.676926,8.476035
-19.779825,-2.6845312
-12.639345,5.250978
-11.650508,2.7178686
-25.80293,11.25765
-31.874567,5.896027
-27.903479,18.487406
-23.173655,7.8955607
-20.615313,11.750311
-26.150766,16.198238
-18.004034,0.80873436
-29.45464,4.9452043
-18.249285,6.51
-20.939491,0.19314142
-13.000024,6.0774417
-24.624603,9.80907
-23.173664,7.895548
-12.639289,5.2509565
-11.414369,9.417792
-23.213558,10.186566
-28.83614,6.7610517
-28.054182,-6.2738457
-17.824406,4.3860846
-30.547796,-5.731048
-19.432076,-10.003458
-25.221125,15.862579
-27.043753,16.306456
-12.8646345,2.3849244
-29.441536,15.715229
-25.732214,7.1181154
-28.380934,9.678357
-28.830898,11.627086
-26.030745,3.3038716
-17.777609,-3.0738232
-26.151228,16.198114
-26.046888,17.672457
-20.164644,4.1357503
-12.864611,2.384969
-20.40275,3.4627316
-34.355236,-0.969789
18.266695,-4.901777
-30.53459,-6.485898
-26.930878,17.296558
-28.465775,17.18531
-20.329613,2.2568624
-27.739782,6.0338893
-19.489643,14.006739
-21.56769,15.686766
-34.225628,-0.9640303
-24.031923,-7.6005626
-27.043623,16.306746
-20.838846,11.066223
-11.650058,2.716915
-11.064231,5.613729
-22.818192,-8.033183
-26.496466,3.2313526
-23.270111,-7.811973
-33.600548,1.675078
-26.548672,18.52762
-23.39543,-2.4961112
-28.465725,17.185455
-26.858795,18.856392
-28.465664,17.185457
-24.551762,5.0686707
-19.523651,-9.612582
-23.395111,-2.4963255
-26.930893,17.296556
-30.477068,-4.383422
-18.556515,1.3819683
-28.864845,11.657888
-12.364304,9.816401
-20.328768,2.256853
-20.32894,2.2566345
-16.855679,4.4826345
-32.261402,-1.4269781
-20.402967,3.4624295
-11.649717,2.7168036
-25.254335,15.039052
-10.809173,2.143971
-6.987927,5.3976045
-11.683125,7.570323
-28.033442,-2.8888822
-26.934307,17.29595
-28.033607,-2.8886707
-21.502773,0.33952448
-26.806496,17.293753
-27.968699,-1.9087218
-17.263063,5.210897
17.941753,-16.61214
15.482429,-0.26500794
29.48752,-16.364412
34.483383,-4.081317
30.265743,-16.132847
20.108131,-11.8803
21.876348,-6.8072486
22.513824,-8.037846
16.06942,-17.953897
19.59769,-17.581213
12.821133,-13.92408
19.212654,-17.815144
19.137093,-18.017813
18.521923,-14.608468
17.65396,-16.242683
18.75144,-17.84393
34.404156,-4.004671
16.069418,-17.953896
21.948503,-13.543482
