x,y
3.9224734,17.481878
5.884857,4.1611075
3.5245132,17.464897
-8.219413,1.7752472
-23.039072,-13.958867
-6.8776765,1.3557173
2.8131332,20.127478
-22.734598,-13.487378
-22.324274,-15.139901
5.0472145,13.662767
8.310523,13.703843
0.12985034,18.829226
15.724604,8.819493
14.036055,13.044254
-23.056175,-13.782217
-4.9510093,-2.365553
8.935196,11.532137
12.134377,11.768277
-0.060257405,22.669836
-5.8877416,0.59049785
-3.2878556,2.6235294
5.4636087,4.047827
-8.065295,1.1530056
8.277857,6.381297
11.726124,-20.564758
4.891262,12.405904
7.741616,4.5772038
3.7217104,18.127287
-5.8701587,-1.242508
4.388181,3.8584423
-6.76514,-0.19695586
-7.0692196,0.6023112
-5.9853435,0.28242284
-8.556787,0.24764456
2.3141906,19.790266
2.9377568,18.19912
-6.877675,1.355719
-6.416717,1.180965
16.032114,7.358202
-5.5961466,-1.128689
-8.206104,0.15770096
-22.742355,-14.615444
-7.897566,1.774106
-6.6037254,0.14358948
-8.101767,0.5846171
-8.78592,0.563977
-8.843434,1.1177273
-5.9855905,0.2820586
-8.853098,0.82470894
-7.05363,-0.23781578
-22.056664,-14.593695
-8.733652,1.3984394
-8.064542,1.153934
-5.8790035,1.5083219
-23.21986,-15.2542515
12.524502,9.745027
-7.8954406,1.7814416
-0.5183919,20.325384
7.926412,5.4232817
-0.6096471,18.357786
-5.10601,-2.3019695
-4.910236,-2.2577941
-5.8877416,0.5904995
-7.038375,0.6708171
-21.98663,-13.751463
-0.060248446,22.669844
-7.0304255,0.68852645
15.727989,8.049688
-6.905313,1.1301349
8.07554,5.7261567
8.14106,6.1933413
15.727988,8.049688
-22.32391,-15.139855
-5.574924,-1.7713317
-8.573758,1.6235695
7.901126,5.4277773
15.653975,7.969724
-8.204269,0.1593913
-8.131779,0.8453038
-22.056673,-14.593702
8.14106,6.1933403
-3.5835252,2.4137306
-0.60781384,18.76538
4.9604545,13.755982
-22.753523,-14.602081
1.6490746,19.27562
-21.837477,-14.2382145
8.56053,8.025756
-22.61174,-14.265113
-22.61174,-14.265113
3.6727707,18.242538
4.844397,14.00874
-0.98528504,19.015968
5.0523443,13.8872
-22.246506,-13.636483
11.627239,10.61712
-21.887596,-14.040336
-3.2017474,2.610249
4.659413,14.190569
-22.245466,-13.636242
-24.069971,10.505856
-26.956978,-3.4392793
-24.66158,-12.405892
-30.18758,-6.4356165
-30.38707,-6.393859
-31.841812,-5.7656913
-28.171844,-8.199708
-26.15066,-9.802366
-31.295507,-2.980394
-30.715557,10.6948595
-25.144672,-11.838086
-29.295715,4.2677546
-29.100622,4.075308
-34.030098,10.710497
-24.903387,12.540001
-1.5793163,21.700071
-23.330288,5.527458
-25.017645,9.801064
-24.66158,-12.405896
-31.01189,-5.2556863
-30.925243,-6.152418
-24.108921,-14.783613
-29.62373,-2.0269926
-32.021614,10.050467
-29.788948,-1.4883281
-30.951065,-5.943695
-24.81738,13.571367
-30.446087,-4.2176175
-30.659254,-5.7623215
-27.394245,15.307129
-22.712502,5.025542
-34.257423,7.7676783
-30.416332,-6.4878383
-33.522095,11.056043
-23.938515,10.49863
-28.232597,-7.6197505
-27.711985,-3.110823
-24.831945,-11.359387
-27.688768,-9.186714
-27.15841,13.394739
-25.291456,-10.625327
-26.237263,-11.850734
-26.054008,-11.162588
-27.385408,-8.726621
-27.273912,-8.782831
-34.258022,7.7689853
-25.722158,-10.007804
-24.021557,-13.441614
-33.602245,9.3996
-25.096254,12.531965
-31.737906,-5.84315
-33.59526,11.549158
-23.717999,-1.9454299
-28.626461,-1.1433734
-24.002598,-14.946124
-25.993881,-10.699964
-25.0543,7.688614
-25.600971,6.5885715
-21.096577,-14.690967
-26.356037,-8.301306
-29.925688,4.4004474
-29.36186,-0.46026468
-27.983131,-8.765307
-33.162792,6.6342316
-24.637781,12.250161
-24.437428,-4.2630773
-33.60972,9.196254
-33.193405,0.094438694
-34.21439,11.326884
-34.73222,9.511652
-26.772154,-5.3376513
-25.15692,10.297371
-26.072704,-10.64755
-24.207302,-14.7335205
-25.850992,-8.563715
-29.815062,5.127914
-27.195986,-4.69234
-29.008799,3.8567119
-25.144674,-11.838085
-33.542503,0.30916333
-26.049324,12.186517
-23.983845,-14.078682
-23.65376,-1.4032946
-29.652227,0.5323085
-29.274597,3.4946518
-29.31144,-4.126495
-34.106888,9.341225
-32.459576,11.739673
-24.903385,12.539999
-24.88223,-11.314239
2.9870522,19.607552
-23.8172,-1.1079878
-23.287033,-13.30789
-25.120615,6.3012996
-25.515408,-10.759848
-25.120197,6.301282
-30.65232,-6.9555297
-27.622753,-9.160562
-26.81451,4.745891
-29.664772,-7.359321
30.636782,-4.429321
16.777786,-14.97835
26.449215,-3.0760765
9.485968,-13.401227
25.797768,0.19899468
24.222395,-6.863147
22.93698,-2.6864102
15.964037,-20.215088
24.434374,1.0920887
25.555239,-5.1421022
30.079807,-3.4023333
30.010386,-4.4341917
30.010391,-4.434193
29.542418,-4.573503
23.205532,-0.042325314
30.010527,-4.434027
9.482487,-11.709619
24.014338,1.0939212
19.733603,-6.3735356
-0.060243737,22.66984
23.939283,-0.393644
27.060602,-7.3028855
24.721912,-1.0674176
30.785833,-4.0172853
23.359116,-1.741005
23.939276,-0.39364144
29.308668,-3.6156018
30.079805,-3.4023337
24.1392,0.63234144
24.624195,0.5290209
