x,y
-11.700218,12.72055
4.356419,17.743494
-5.7303715,16.557823
7.7744184,25.10703
14.371026,9.399311
6.7667756,26.51622
-1.1633687,0.3273236
14.371005,9.3993025
14.807817,6.1733885
-7.603897,20.112526
-6.6868587,12.32112
-2.427383,3.0895412
-6.241866,4.0635414
-12.919729,13.076272
14.556142,9.633414
9.327093,24.352228
-9.705717,19.73357
-15.332858,18.190598
-2.5637968,0.07673703
4.619472,25.148478
8.042488,19.860277
0.33081418,26.899252
7.248094,24.3373
1.8409772,11.903118
2.415896,20.631762
-8.191367,22.763828
-1.6315646,9.2422085
-3.4349544,15.384614
5.971828,21.725029
5.4344726,19.833118
4.0126324,21.810637
6.3557706,26.927807
4.6954575,24.62888
6.892277,24.967934
-2.8894124,-1.0171971
-0.7578613,1.9600219
5.683825,26.795464
3.811995,23.564383
-3.5837648,0.6582901
5.3461213,21.367157
6.960767,23.219063
12.711925,5.4568195
7.81012,24.51405
3.938247,22.135527
7.482858,23.450521
6.404239,24.984032
6.827875,23.84715
4.8737206,24.346209
6.358476,23.366768
3.4570642,21.323917
13.359795,5.548031
6.1364536,24.661335
5.9255757,23.674698
5.8352895,27.668003
10.50248,24.141008
-11.171013,4.7272153
7.7539563,23.918036
-3.0183864,3.478405
2.6322577,12.730428
1.0793927,3.8195357
7.321605,27.328335
8.054121,27.397705
5.0302577,25.065052
6.348692,26.386766
13.553188,6.4618506
-2.5628793,0.07662646
5.8655376,26.252026
-10.594404,3.694024
5.3911796,26.446585
2.2846172,12.327522
2.0678036,12.474948
-10.594412,3.6940374
14.877515,5.7965198
3.255216,21.08129
6.6848807,24.312197
-1.0011603,7.0863094
-10.684644,4.087896
6.049734,24.139143
7.2828355,25.202934
13.777906,5.7486324
2.0676887,12.4748745
-1.5844898,9.301503
1.2905352,3.529745
-5.3785563,20.900507
12.829421,5.9332623
-3.7521205,2.9594612
13.461848,4.8362064
-3.0350084,-1.6167911
13.831301,6.2133956
13.017722,5.0259376
-3.3828773,15.273709
-5.118047,21.15257
-0.7755413,5.39743
-4.9909635,20.200987
13.047709,6.3001447
-11.21476,16.80768
14.058438,5.344541
-0.43779176,0.3619211
-5.1482754,20.364094
13.950894,4.952368
17.84262,-14.044213
15.113705,-2.3239555
31.086426,5.0416856
31.217133,-14.860546
27.515112,-14.81998
30.484192,-16.985796
18.935087,4.940633
22.272148,3.1660414
27.95239,-14.198026
29.89643,-12.788695
29.213839,2.3798811
21.328207,-8.828712
22.00873,-1.5885148
22.537594,-0.0043480126
2.7268658,-3.3972962
0.21535994,-2.400373
20.02356,-16.43204
21.386133,-13.807473
31.086327,5.0416884
30.749247,-14.923986
28.522179,-14.618785
28.404303,6.313846
21.068361,-3.100754
25.344519,-10.65769
20.747673,-3.133992
33.76522,-11.007524
1.5941508,-2.7381585
22.015665,-11.635089
31.048027,-14.862782
-0.79808766,-5.3837304
2.4944763,-5.8378
25.91431,-3.6632257
28.49916,-15.031049
31.465256,-5.495232
17.877634,-14.142577
23.304558,1.2907263
27.484438,-3.5005186
29.299538,2.832369
26.944479,4.047444
3.6907172,-4.8117356
24.949408,3.5881739
21.112793,3.8885396
20.454048,3.6732843
19.90251,3.0416622
19.042437,4.8365865
26.14614,-4.203627
29.679491,1.8940845
27.885706,5.902373
22.617573,-1.358607
2.4825916,-5.2439814
34.31102,-11.042766
28.291992,0.795029
0.95635027,0.80386394
20.01521,-10.25523
28.654997,6.63888
27.090492,3.8104155
22.43124,-12.527283
23.942804,-15.965546
9.886973,23.059849
27.430521,-1.3275741
25.1328,-5.3964667
24.33482,-2.1876872
26.44872,4.2918315
25.292559,-4.399512
2.7827568,-4.736291
3.548978,-3.0805707
30.796059,-6.003157
30.196642,-2.6383164
28.276577,-2.690036
30.575315,-2.5524168
26.191275,0.599195
19.7072,-13.053258
27.125113,3.452096
28.742441,6.876991
26.521595,5.8577785
31.014687,0.24929796
25.812714,-1.1330092
23.838142,-5.7220845
29.213871,2.3798096
23.19992,1.2368104
15.388606,-6.6264687
20.165752,5.390396
5.157587,-3.3065042
20.653414,-7.5837903
27.095879,-1.765297
20.39067,-3.840697
17.583723,-3.3890786
16.599823,-12.242839
2.7273796,-3.3973448
28.7994,3.5261126
-4.145262,-0.6684741
24.706701,-0.4603908
4.420953,-2.8638237
22.751215,-13.646479
25.3434,3.820519
22.750746,-13.64647
19.400175,-2.107436
26.680628,5.5473685
22.464352,-13.767101
19.98064,-2.3719902
-16.016283,-16.529718
-6.8273053,5.627104
-20.79891,-7.9901934
-25.187304,-4.946386
-21.589088,-7.456081
-16.474174,-12.362947
-16.565197,-8.651235
-21.858925,-20.597275
-12.04001,-1.4806554
-14.184615,-13.654306
-9.835273,-2.2543015
-13.647844,-14.155785
-13.647853,-14.15578
-16.393261,-16.09335
-10.450312,-4.378226
-13.647852,-14.155781
-25.296394,-2.844275
-12.480459,-0.89149207
-18.519022,-3.9078999
-2.5637825,0.076584265
-11.603058,-3.2480795
-8.286966,-2.9011405
-15.400243,-5.3240814
-12.791319,-6.1945505
-9.413025,-5.238502
-11.605162,-3.2501767
-13.761994,-4.874828
-9.834869,-2.2542725
-12.736246,-1.8368647
-12.905692,-1.0758387
-12.113991,-1.0829492
-21.548367,-3.9035895
-29.056335,-8.245001
-12.917508,-1.3774695
-13.844097,-2.0575671
-12.580083,-2.0339186
-12.544096,-3.5118618
-28.138268,-9.295024
-12.171706,-1.7752562
-14.722809,-4.7278724
-27.422508,-18.94506
-10.632098,-4.531384
-9.412662,-5.2383137
-10.627023,-4.5314465
-10.4496975,-4.377988
-23.049164,-13.694869
-15.725542,-0.061537776
-20.038498,-5.023333
-17.886753,-7.8871098
-20.34532,-15.75054
-29.22554,-5.2286177
-27.563643,-10.880008
-13.199775,-7.4372277
-24.447948,-9.747316
-23.88599,-6.0745525
-26.33127,-8.877644
-19.137245,-2.8587022
-21.589558,-3.8562756
-12.644694,-5.977683
-31.498981,-11.471695
-19.451487,-3.3683405
-18.347494,-13.76396
-20.13574,-0.15008663
-29.017866,-6.231191
-2.5634263,0.076903686
-28.371489,-6.3911104
-29.160908,-12.59954
-23.37952,-19.672968
-11.780038,-6.676667
-25.537437,-8.429703
-22.163036,0.71665806
-13.885957,-11.317346
-21.647787,-0.071368076
-6.78936,-10.9730835
-27.241226,-4.991883
-6.7770524,-10.972103
-21.39507,0.2979916
-19.867743,-5.1222453
-22.589912,-19.342846
-27.462425,-2.0169861
-25.11303,-0.25532502
-17.326918,-0.47085935
-20.137583,1.1071367
-20.882277,0.6983247
-23.472437,-4.440373
-25.084686,-0.22874475
-16.068274,-4.571181
-19.029793,-1.137509
-15.236798,-4.7994313
-26.057186,-10.573794
-25.11612,-6.6643333
-26.430058,1.8526553
-10.525118,-2.350757
-31.535067,-9.935466
-16.750067,-9.019211
-12.496643,-17.728891
-6.8235807,5.71047
-5.93532,-5.239024
-5.9008675,-4.725913
-23.319386,-8.35355
25.527971,-2.2868793
-0.27759695,-2.6067955
24.188251,-4.2837005
20.21666,-5.659554
2.8130877,-1.785954
23.36086,-2.8239348
21.996716,-6.879869
26.375246,-3.428472
26.587143,-3.9109712
18.7157,-7.3795757
25.066307,-6.144246
24.334805,-2.18769
17.536589,-4.3770638
19.376457,1.8246249
22.698196,-6.0923514
23.303722,-4.204797
24.108006,-16.186735
16.127375,5.4613733
20.563608,-16.327314
27.386347,-5.6164813
17.553904,-3.8190253
24.417534,-3.5976028
14.749816,-2.944184
25.894968,-3.7835808
28.084072,-17.44972
21.547926,-5.4018474
27.781384,-4.957741
21.056074,-16.473825
34.1972,-6.0493264
22.698196,-6.092365
26.436245,-3.4574735
25.527943,-2.2868884
27.386377,-5.616472
30.615963,-2.904987
28.54919,1.1880646
23.287779,-7.562465
29.179493,-1.0403013
-1.3088211,-1.399049
25.84426,-16.051115
34.030968,-6.318357
26.345137,-4.1693664
30.166878,-15.131932
33.131786,-11.065596
21.1156,-5.6620374
24.879868,-14.77741
28.240808,-6.1381507
29.407656,-9.233412
15.758542,-6.5139065
25.506956,-12.899623
26.24718,-7.173462
32.09362,-13.025992
30.130308,-6.843755
23.46199,-18.813528
26.562984,-8.058119
24.752573,-12.963989
28.514608,-3.9136682
26.987452,-12.969985
21.44356,-16.743923
33.98175,-6.7179093
26.836987,-7.3920913
15.962329,1.6770847
23.682863,-9.05704
21.582584,-4.49521
26.458462,-12.772286
24.935131,-14.920635
21.52144,-7.1038084
31.508532,-12.209585
33.56778,-4.4329224
29.034403,-12.145772
17.3721,-12.632083
24.159388,-1.4884195
25.419119,-10.737879
18.964571,0.3462747
25.680246,-8.6808195
27.823006,-7.2934637
17.253464,-12.413248
28.702587,-10.687907
24.076939,-7.5686965
17.807634,-11.133088
17.4507,2.9017453
23.123232,-8.927499
30.565187,-7.246455
25.939817,-12.906785
26.383663,-5.9223995
25.623554,-13.931119
29.933329,-8.817757
29.200855,-8.731235
-0.5225248,-5.9571657
27.2645,-11.525376
26.136148,-17.013004
17.858046,2.114145
26.992046,-8.906692
23.125957,-8.012444
27.450485,-7.875713
28.579197,-11.21996
23.265835,-18.864117
26.83699,-7.3921156
30.906143,-8.989453
28.57947,-11.219965
21.993149,0.38241887
-21.222961,7.975793
-21.233692,7.9688125
-14.684646,14.742701
-10.865594,18.613071
-14.686289,14.744701
-14.759668,14.011125
-13.594626,14.03538
-15.695209,14.628148
-15.695206,14.628495
-13.587217,14.0551
-13.594229,14.036293
-14.758898,14.010481
-8.504819,5.1530066
1.9684294,27.220358
0.20812291,28.600458
0.5623592,28.14422
0.5619916,28.143805
-15.429238,16.823593
-14.710859,14.402077
-16.470928,13.079823
-16.470936,13.079819
-16.470947,13.079812
-5.844026,9.831213
-6.662662,9.694746
-1.6694858,1.5502499
-1.6694845,1.5502476
-9.696153,22.144567
-11.780331,6.2295837
-14.417693,17.742878
-1.6102608,4.835989
-7.96337,8.86025
-7.635797,8.853375
-7.862459,9.163537
-7.6338053,8.855544
-7.882131,9.15341
2.1390567,31.159716
0.9104983,30.488184
-1.3510982,29.631046
-1.4517767,29.591148
1.7747849,29.935814
3.3034382,29.972406
1.7747735,29.935862
2.4586735,29.848738
2.458674,29.848694
1.4190459,28.598469
-1.610101,4.836257
-1.6100852,4.8359346
-2.170539,5.5968213
1.4043902,5.6654863
1.4376557,5.6503377
-4.3704476,7.049704
-4.392755,7.0134606
-3.9515429,4.964838
-2.2872758,7.825935
-3.9516475,4.964706
-3.6578112,5.846013
-5.475952,18.155111
-9.099681,15.132796
-9.099683,15.132795
-11.085276,20.045158
-8.513558,3.6715078
-12.786122,18.501377
-7.6125283,3.0812426
-12.786116,18.50134
-12.499972,18.224617
-12.500036,18.224625
-6.4370027,1.3282187
-7.532345,3.0602827
-13.453461,15.687892
-14.746216,10.241521
-14.717613,10.169265
-11.793554,19.128801
-13.026363,15.995303
-14.721732,10.306556
-11.596694,20.473467
-12.962286,15.064848
-11.789669,19.125877
-11.791686,19.127022
-3.9304647,18.748363
-2.7781549,18.061682
-4.9260993,17.73428
-4.5853915,18.955404
-3.9516222,4.962732
-7.4125776,2.7114387
-8.5133,3.6715522
-4.9260983,17.73428
-4.9260945,17.734283
-3.2555046,18.20926
-7.7457576,2.4156795
-6.4370494,1.3282552
-8.12312,2.5987766
-8.12418,2.6122127
-13.364649,20.152252
-7.5066524,11.702129
-11.626696,22.302956
-11.124292,21.74406
-11.494874,21.274233
-12.690253,20.733932
-9.876912,19.868618
-12.690135,20.73393
-28.60916,-7.307091
-16.488567,-12.404481
-15.2496,-2.6880348
-13.843615,-2.0602667
-20.536598,-0.5368794
-18.806114,-2.474338
-31.860888,-9.57208
-14.210362,-11.336569
-18.218939,-16.267618
-25.944944,-14.387035
-23.310429,-4.783792
-25.728054,-9.576015
-29.939579,-1.7898505
-23.878347,-7.315074
-28.90194,-13.184786
-16.543278,-17.461285
-23.589016,-10.711314
-22.396719,-9.155707
-18.826134,-18.107197
-28.182367,-15.649939
-23.589125,-10.7116995
-24.508543,-9.022827
-18.680187,-17.376265
-13.202378,-19.033066
-26.73654,-16.476131
-20.835741,-10.808767
-23.80359,-17.405472
-20.669258,-10.950034
-23.01868,-1.9105191
-17.805079,-16.00808
-21.099512,-17.942049
-28.238382,-9.095952
-12.509356,-17.477026
-12.570165,-16.197315
-29.552912,-3.4127495
-25.698195,-7.3455377
-22.485373,-16.93824
-21.029325,-17.911747
-24.825752,-9.953122
-18.428242,-18.308914
-24.90306,-15.944196
-27.77605,-6.021982
-26.869448,-3.8586268
-25.089848,-19.109623
-30.326464,-4.6956673
-24.826056,-15.7078285
-25.807007,-15.761393
-21.855097,-19.822868
-21.130615,-19.454449
-22.972548,-16.052599
-16.54328,-17.461288
-25.262587,-16.203932
-23.572153,-17.173687
-25.08748,-19.593737
-20.53626,-16.447113
-13.017165,-18.997808
-23.571976,-17.173729
-22.726675,-18.338442
-25.746847,-17.50517
-22.726768,-18.338753
-23.802187,-17.40359
-25.284584,-15.260773
-24.881199,-18.316946
-24.868618,-7.336962
-19.642155,-1.5731565
-19.2529,-5.679502
-25.430727,-13.912591
-26.639526,-7.537075
-25.698353,-7.345541
-25.698242,-7.34549
-0.6796522,-6.1185737
-18.916632,-19.318035
-21.1534,1.9418241
-17.201902,-13.210219
-22.103601,-13.129305
-24.025219,-14.8670845
-29.610321,-5.4464955
-10.639194,-0.98539597
-23.999483,-8.87731
-24.024895,-14.867626
-19.642284,-1.5732309
-17.327065,-0.47056875
-26.663893,-13.749308
-28.759544,-4.37366
-27.110516,-14.814044
-25.096561,-15.280928
-25.392178,-3.0025034
-30.64418,-2.0083284
-30.904127,-1.3485094
-31.671951,-5.1094384
-28.170017,-3.5961735
-31.075912,-1.1763
-30.683683,-6.9816866
-26.061255,-5.887071
-28.835638,-1.751525
-27.48992,2.2839944
-27.489893,2.2839694
-25.741718,-15.5030985
-25.569647,-16.14163
-32.249134,-9.393865
