x,y
-11.211317,11.731039
1.5834695,19.856363
-5.0305853,16.128979
5.1133924,23.910555
12.88579,9.026567
5.920809,26.759968
-0.44634545,3.3238063
12.885789,9.026559
13.240194,5.595616
-6.1659436,19.843708
-5.623307,11.479197
-3.9792447,2.80001
-8.207371,3.4333668
-12.158798,12.309674
13.027813,9.19343
8.014972,26.089676
-8.78802,18.99496
-14.298255,17.580793
-1.630599,1.4396967
6.7002063,25.554535
8.646552,24.49406
-0.93077725,26.088924
3.8073635,25.157867
2.24932,11.156047
5.144311,19.270891
-6.25016,21.895006
-7.87734,7.709492
-2.7415953,15.251567
6.22915,22.4292
7.312319,21.326857
5.3135138,21.19341
5.4527755,26.805405
6.7050414,25.557207
4.581678,24.652454
-1.1805983,2.519145
-1.1296554,4.912703
6.132985,26.97395
7.653789,24.0239
-1.5771148,0.3383222
6.3522,21.941002
5.0509057,25.506895
11.769892,5.29591
4.1595798,24.115974
5.2222714,21.353264
5.3877516,25.366604
4.6416535,23.885527
4.462475,25.128986
6.7673616,24.847538
5.519949,24.98348
5.2269087,20.454153
11.211923,5.037247
3.8320565,24.573536
5.0222135,24.63657
6.737057,27.588615
9.19313,26.50233
-12.47761,3.5520375
5.641652,24.4775
-4.5576496,2.4846344
3.1897578,11.763182
-3.9935217,4.5535607
4.998275,28.132183
5.3642397,28.770966
6.8823647,25.091618
4.8475704,27.074839
12.279388,5.0940614
-1.6305879,1.4401866
5.765705,27.410011
-12.033547,2.6954944
5.193817,27.152899
2.7718887,11.491032
2.5611212,11.627198
-12.033662,2.6954978
13.250071,5.227693
5.21312,20.133629
4.5674367,25.689732
-8.971959,6.958601
-12.065586,3.1152089
5.6651874,24.07289
4.058741,25.720676
11.18577,5.5042825
2.5611312,11.627194
-7.83738,7.8626723
-3.6605403,4.001448
-4.5126405,20.288115
12.269918,5.9696126
-4.8136864,2.0389416
11.918738,4.5245156
-0.58843845,1.9077556
11.421113,5.887047
12.251243,5.540868
-2.6884582,15.142864
-4.157582,20.557837
-4.8223925,-0.497232
-4.200361,19.658302
11.845465,6.0645323
-10.059289,16.0349
11.484335,4.678928
0.22705832,3.9022102
-4.320979,19.787258
12.331085,4.674562
18.314095,-13.734676
14.51344,-2.1758099
24.477652,8.334124
29.925076,-9.639042
26.330948,-10.699588
34.030792,-6.8716903
17.204727,4.636046
20.043953,2.9568298
27.076174,-10.88284
31.999857,-13.035326
23.94777,5.187297
23.149887,-5.109319
24.325905,-6.822779
31.133366,0.97268975
2.6220114,-2.2794774
0.2974242,-1.062273
21.19704,-14.782035
23.715963,-12.844739
24.477654,8.334123
29.713087,-9.916067
27.533596,-10.486497
27.356457,7.8562818
20.849804,-2.2190301
25.76998,-8.535225
20.5884,-2.076102
32.24692,-8.7363405
1.5923705,-1.5426489
23.769655,-9.932414
29.872965,-9.736679
-0.99652624,-3.7426696
2.1062467,-4.4804654
24.710022,-2.0631745
27.467169,-10.226836
32.59255,-2.6056352
18.415222,-13.84497
30.132797,1.9330611
26.992832,-1.6431023
24.269152,5.083023
26.63096,5.5020003
3.5205293,-3.8261583
27.061993,3.9102683
19.249413,4.102079
18.807951,3.4256513
18.448118,2.7592592
17.323957,4.562511
24.774168,-1.9571462
23.343107,5.2103963
27.391798,7.3061476
24.871435,-6.8185673
2.1826,-3.925281
32.79814,-9.021056
22.932571,3.5681236
1.2757086,2.0839093
28.048605,-17.823484
27.44277,8.2982435
26.295292,5.466223
24.305838,-10.954929
27.47351,-16.907803
9.080913,22.556667
23.441063,1.5217237
24.367094,-3.8928268
22.727987,-0.81699187
27.164488,5.3689256
24.1725,-2.8636415
2.5580723,-3.4478765
3.4933877,-2.0290372
32.217037,-3.3398426
27.101357,0.5532141
25.829224,-0.2780069
27.543154,0.47063184
24.94978,1.4346193
19.408077,-12.33111
26.014645,5.6260777
27.542763,8.514053
28.375563,6.19145
23.087587,-3.874326
24.61076,0.17818342
21.8604,-3.832416
23.94777,5.187288
30.240559,1.8931477
16.079412,-6.863098
18.25209,4.9394703
4.9661674,-2.2129726
19.931086,-6.462383
23.23522,0.98051
19.52067,-2.3672392
16.967773,-2.526605
16.932434,-12.0313015
2.6220922,-2.2795935
25.170734,4.126237
-2.8167515,0.9972828
21.395742,0.5467738
4.318155,-1.8529582
24.510752,-12.036943
27.126888,4.3372774
24.510735,-12.036713
22.997957,-11.7097
28.014843,6.1563497
24.257212,-12.102812
20.305412,-1.4919008
-19.33545,-17.278042
-9.834834,4.9294434
-23.240637,-7.621479
-26.67289,-3.9478273
-23.92999,-7.0963197
-18.751543,-13.835692
-18.959093,-9.458565
-23.963299,-16.255983
-14.459786,-2.0611725
-16.742748,-15.252238
-12.240554,-5.5734363
-16.535774,-15.915789
-16.53577,-15.915788
-19.554474,-17.02921
-11.681431,-3.52129
-16.535776,-15.915795
-26.546263,-2.3771799
-14.45332,-3.05743
-19.915817,-4.3558645
-1.630903,1.4403703
-13.160868,-4.1799097
-10.476198,-5.6633706
-17.008192,-6.4500966
-14.012008,-7.1235704
-10.385968,-3.2975497
-13.160909,-4.1800294
-15.347755,-5.90401
-12.2407465,-5.5733504
-14.434151,-3.0619788
-13.930703,-2.5722945
-14.794535,-2.557445
-22.882631,-4.32076
-31.261574,-7.075208
-14.813571,-2.3065307
-15.565218,-3.3056316
-14.137695,-2.1671274
-14.041573,-4.4574394
-30.58269,-8.256471
-13.989389,-2.8071709
-16.326275,-5.8428836
-29.433647,-18.614408
-11.637672,-3.67406
-10.386345,-3.296274
-11.681494,-3.5212107
-11.640389,-3.6653361
-31.641197,-16.158026
-17.103283,-1.0460942
-21.531626,-5.5041456
-20.153261,-8.424821
-22.71672,-13.600291
-30.617037,-4.320473
-27.45645,-10.381212
-14.47045,-8.150326
-26.963089,-8.834163
-26.44549,-5.394622
-28.659689,-7.8155704
-20.489107,-3.3281467
-22.937311,-4.289976
-14.018112,-6.9369664
-33.862587,-10.272638
-20.855036,-3.8215542
-20.533958,-12.561103
-21.308613,-0.651655
-30.698322,-5.27168
-1.6309004,1.4401995
-30.156033,-5.5899487
-30.925823,-10.591217
-25.235119,-17.617064
-13.04002,-7.693244
-27.689562,-7.6436915
-23.18537,0.5798892
-15.83835,-13.037212
-22.842716,-0.36976746
-8.784763,-12.526364
-28.37823,-3.545683
-8.7698,-12.524448
-22.593607,-0.07431497
-21.367233,-5.4635415
-24.857008,-16.706459
-28.485899,-1.5343634
-26.273237,0.29976618
-18.553305,-1.1495167
-21.274506,0.5700658
-22.013775,0.24505694
-24.872793,-4.66582
-26.242928,0.33049247
-17.607737,-5.735184
-20.288315,-1.6604815
-16.838478,-5.931513
-28.916592,-9.417749
-27.00992,-5.9972744
-27.876114,2.012917
-12.961033,-5.3890142
-33.965652,-8.847894
-19.282795,-9.850205
-16.974575,-19.512955
-9.81108,4.9816647
-12.800308,-11.01167
-12.921916,-10.699157
-25.463936,-7.9074483
24.263329,-0.8127153
-0.07870897,-1.1847712
23.263678,-2.6947243
19.13123,-4.8679094
2.7642887,-0.6608198
21.861345,-0.9698129
21.168383,-5.6983323
25.051277,-2.5151346
25.319666,-1.9491851
19.233213,-8.073648
24.528358,-4.7206135
22.72791,-0.8169855
16.512749,-3.315696
18.397875,1.4969198
21.744957,-4.9565897
22.338713,-2.5601463
27.287931,-16.759102
14.5078745,4.809487
21.599432,-14.365416
26.686623,-3.4145854
16.695381,-2.86091
23.257118,-1.9835941
14.198807,-3.0002947
25.137506,-1.7865741
30.516142,-14.962191
20.160553,-4.1145225
26.822783,-2.712572
21.975233,-14.140774
30.110271,-1.7967825
21.744907,-4.956722
25.351723,-2.2723887
24.263704,-0.81243455
26.6866,-3.4145792
27.584335,0.42617813
23.280201,3.9149256
22.322542,-6.380435
25.974506,2.4095125
0.19723967,0.5155017
26.034174,-15.804049
29.828945,-1.7056363
24.94274,-2.500279
29.350853,-10.362353
31.606424,-8.4736805
19.920595,-4.6480246
25.856943,-14.444836
27.718668,-3.7146597
29.83425,-5.673665
16.345829,-6.855846
26.781303,-13.236606
26.00973,-5.1190553
28.771051,-8.212183
32.27399,-4.369101
21.394312,-10.67755
26.583311,-5.7999334
26.139034,-13.268812
26.173122,-1.1546761
27.398357,-11.939868
22.401894,-14.454241
29.661991,-1.496098
26.617065,-5.1760845
14.833954,1.0514792
22.247597,-8.006892
19.320435,-3.3583753
27.12772,-12.258649
25.73751,-14.647208
20.657345,-6.026374
28.331312,-8.5563135
29.018816,-2.951581
30.735573,-13.7196045
17.63605,-12.423072
22.756865,-0.10972276
25.826717,-8.618299
18.220657,0.03290153
25.827892,-6.767726
27.528833,-4.879208
17.539524,-12.1881275
29.711073,-12.408212
23.077148,-6.324077
17.8635,-10.4759655
16.280987,2.3474283
21.648779,-7.7237124
31.740215,-4.374199
26.905151,-12.802023
25.788946,-4.005805
27.158571,-14.320654
30.384613,-5.4558635
29.443874,-5.2320385
-0.9537484,-4.3710113
28.523539,-13.268455
24.913885,-16.247768
16.811117,1.6034139
27.37461,-6.4784565
22.089003,-6.8140235
27.36343,-5.5492883
29.923252,-12.760948
21.2845,-10.858502
26.617022,-5.1761513
30.964535,-6.042498
29.923376,-12.760972
31.748266,1.1444077
-20.780449,7.629784
-20.791157,7.628336
-13.735621,13.397406
-9.915911,17.848875
-13.689171,13.713785
-13.735635,13.397422
-12.548474,13.412694
-14.564903,14.184155
-14.565174,14.18351
-12.548469,13.412788
-12.548135,13.413229
-13.611717,14.054285
-11.271939,5.8348656
0.95167387,26.480387
-1.1317189,27.58132
-0.72792506,27.193867
-0.7279276,27.193834
-14.213955,16.309786
-13.611811,14.054386
-15.595737,12.858834
-15.595491,12.8609295
-15.5955,12.860929
-1.838174,6.9762125
-2.6262188,7.480137
-1.5243812,4.170832
-1.5244075,4.170837
-8.919628,21.268078
-2.3046517,12.139626
-13.395014,17.130129
-5.3326535,0.3852573
-3.3942943,8.563013
-3.1133971,8.538764
-3.4074042,8.36217
-3.4105432,8.365061
-3.1073036,8.526303
0.15288575,30.484081
-0.8298279,29.652573
-2.8745189,28.227926
-2.954155,28.142176
0.057954457,29.266422
1.5119236,29.4897
0.058110945,29.266611
0.7277633,29.25805
0.7278353,29.258165
-0.05582086,27.862831
-5.3326883,0.38494942
-5.332414,0.38494724
-6.2795978,-0.08339863
-4.379202,5.6797338
-4.335866,5.6784143
-6.1314344,5.485963
-6.040782,5.436002
-6.204062,3.6082933
-7.6199408,6.6199956
-6.203907,3.6086776
-6.633113,4.334293
-4.60604,17.535994
-7.8616333,14.749495
-7.8616195,14.74957
-10.134227,19.218264
-10.076612,3.1427922
-11.551437,17.507126
-9.389489,1.9246533
-11.549718,17.505299
-11.779668,17.758654
-11.779693,17.758654
-8.260378,0.9366424
-9.682452,2.0786264
-12.435795,14.9731045
-14.5727005,9.8758335
-14.553899,9.812807
-10.798117,18.33841
-11.97284,15.218496
-14.547969,9.911909
-10.569738,19.671656
-11.837865,14.34368
-10.798101,18.338377
-10.798091,18.338388
-3.1290112,18.22743
-1.9406141,17.615137
-4.0517864,17.205023
-3.7725372,18.406336
-6.204137,3.6083128
-9.0483265,2.220022
-10.076613,3.1428213
-4.0517883,17.20502
-4.051794,17.205011
-2.4498303,17.733328
-9.194443,2.4998038
-8.26162,0.9365278
-9.188323,2.4984698
-9.682124,2.08155
-12.316371,19.364843
-6.3876524,11.364672
-10.662068,21.469954
-10.175073,20.923594
-10.496701,20.46376
-11.627163,19.938257
-8.9993305,19.163584
-11.62715,19.93788
-30.568863,-6.2836857
-18.595367,-13.509
-16.97037,-4.031629
-15.565442,-3.3051596
-21.715061,-0.9741094
-20.166962,-2.9989955
-34.05815,-8.508651
-16.125715,-13.044241
-20.872852,-15.778131
-28.145605,-13.3988495
-24.798988,-5.1221704
-28.311167,-8.634989
-31.007029,-1.1383549
-25.68706,-6.775018
-30.816126,-11.373965
-20.304134,-17.93332
-26.003645,-9.835447
-24.555323,-8.815833
-22.292418,-17.189123
-30.90045,-13.532147
-26.003347,-9.835626
-26.662731,-8.3191185
-21.862465,-16.509201
-17.845612,-20.541868
-30.166084,-14.682039
-23.554827,-10.593758
-26.867262,-16.036396
-23.417957,-10.761234
-23.76951,-2.4221327
-20.465782,-15.8222
-24.892769,-14.339342
-30.63864,-8.094932
-16.876131,-19.184776
-16.567278,-18.157385
-30.662045,-1.8973246
-27.592619,-6.6075373
-26.29308,-14.822716
-24.964273,-14.044141
-27.411037,-8.917184
-22.162018,-17.402107
-29.114271,-14.644333
-29.434927,-5.258813
-24.858871,-1.157283
-27.169037,-18.291998
-31.183926,-3.4222484
-28.639078,-14.31616
-28.19654,-14.7053175
-24.23575,-15.907754
-23.613693,-15.178174
-27.623716,-16.67717
-20.304195,-17.933323
-28.218266,-14.556149
-26.830925,-15.733566
-27.005234,-18.621307
-23.109095,-14.190811
-17.712317,-20.574451
-26.831432,-15.73212
-25.600794,-16.271635
-28.745947,-16.908264
-25.60066,-16.271822
-26.868841,-16.03205
-28.502499,-15.18211
-27.465982,-17.580988
-26.826159,-6.778099
-20.87804,-2.0440838
