x,y
11.514107,-12.057985
-2.5689101,-18.19843
6.5302243,-17.453865
-3.7896214,-25.457825
-12.3027525,-8.550362
-6.9413743,-27.122395
1.3667681,-0.8446513
-12.302761,-8.55037
-13.028759,-5.2274733
7.768517,-21.2119
6.977477,-13.436955
2.4738286,-3.970788
7.4583797,-5.023776
12.338719,-12.727505
-12.489107,-8.680934
-8.381076,-24.77667
9.942759,-19.698832
15.304361,-17.457493
2.7796144,-0.66505337
-6.775177,-24.90118
-7.5601344,-22.460743
0.34163067,-27.575188
-4.304752,-25.245264
-1.1646028,-12.344924
-1.6629626,-22.127918
6.7712913,-23.368374
2.882463,-9.02683
4.2236953,-16.623556
-4.792261,-22.518705
-5.19369,-20.458773
-3.569314,-21.847149
-5.982101,-27.198252
-6.7053175,-24.322176
-4.6175575,-26.593292
3.1703084,0.38633364
0.8272243,-2.593549
-6.369847,-26.714327
-6.7654257,-22.936468
3.667034,-1.1805264
-4.790828,-21.94294
-4.767687,-25.22833
-11.034338,-4.986016
-4.4848804,-25.945066
-3.7390907,-21.666859
-5.3863587,-24.588404
-5.023208,-24.277374
-4.0307446,-26.123518
-6.442777,-24.195892
-4.0179048,-24.740334
-2.8692753,-21.83495
-11.6177635,-4.682663
-5.1277146,-26.247429
-4.5082283,-24.490946
-7.825552,-26.999224
-9.480692,-25.070442
11.737297,-5.4430656
-5.07455,-25.812616
3.1509624,-3.9373848
-2.2292037,-12.648625
0.399579,-5.19427
-6.232094,-28.159113
-6.8076386,-28.618156
-6.871836,-24.837029
-6.7785373,-26.400196
-12.232068,-4.450477
2.779471,-0.6650014
-6.4396925,-27.159307
11.397461,-4.500363
-7.0646243,-26.430086
-1.7417723,-12.470681
-1.5935467,-12.7043085
11.39733,-4.501349
-13.08982,-4.9044366
-2.5383198,-21.784002
-5.237882,-25.009356
5.293167,-6.874253
11.4121475,-4.919829
-5.651212,-25.318583
-5.6034427,-25.660347
-11.006372,-4.524345
-1.5935563,-12.704331
2.7965798,-9.12273
0.09742356,-4.634015
6.0608253,-21.69132
-11.251616,-5.354567
3.2017999,-3.2040212
-12.037916,-5.351111
3.5172067,0.7531874
-11.7263,-5.5187325
-12.175048,-4.0709443
4.1693892,-16.513105
5.705421,-21.997297
5.1818237,-3.2122116
5.6186795,-21.162973
-11.274811,-4.134817
9.968872,-16.126947
-12.023897,-4.877237
0.60174483,-0.91606236
5.8328247,-21.194542
-11.693169,-3.9617937
-17.25458,13.517891
-14.114503,2.6549
-27.545671,-7.6594305
-27.303366,9.774339
-28.609652,12.876695
-29.10897,9.307143
-17.221945,-4.862014
-20.1349,-2.8494768
-27.937681,12.14149
-32.025978,12.666685
-26.641771,-4.638071
-21.86104,3.9662094
-24.42,6.5980997
-31.33762,-0.49696106
-2.2212565,2.8519228
0.18679377,1.7838156
-20.035212,14.390348
-23.660969,15.556563
-27.545671,-7.6594305
-27.512722,9.96256
-28.38712,11.829412
-24.731487,-7.466059
-20.971634,2.3709347
-25.461212,8.435395
-20.709963,2.2084754
-23.180708,11.131113
-1.160701,2.1731794
-22.464363,12.781518
-27.374172,9.820039
1.5007621,4.3953643
-1.6635777,5.0903244
-25.086695,2.8869042
-28.777357,12.082638
-32.03514,4.2412233
-17.373302,13.560363
-30.362581,-1.5068849
-26.481953,2.216108
-26.352203,-4.3644166
-23.935362,-4.863706
-3.0450735,4.2816653
-22.215683,-3.9042075
-19.077951,-3.9382794
-18.679634,-3.1624308
-18.3525,-2.4098477
-17.31797,-4.7160892
-24.753933,2.4360185
-27.222635,-4.7671914
-24.382574,-6.9267135
-24.944832,6.686263
-1.7087448,4.564075
-23.053974,11.513992
-28.438263,-3.7619812
-1.0742934,-1.982565
-27.672394,18.186398
-24.871729,-7.8341084
-24.174019,-4.7150135
-23.162064,13.223335
-27.256308,17.137863
-9.402113,-23.339449
-23.170671,-1.4868841
-24.545462,4.1593614
-22.907583,1.0418414
-23.4407,-5.036533
-24.149563,3.0788746
-2.130191,4.02949
-3.087835,2.5895112
-31.387281,4.8621945
-27.578922,0.31250992
-25.985306,0.48868597
-27.944832,0.46855205
-24.72058,-1.5177513
-23.430798,17.450787
-24.434336,-4.633207
-24.879063,-8.079812
-23.113495,-6.5264173
-27.693287,-2.2124767
-24.693703,-0.006481394
-23.305256,4.5745664
-26.641745,-4.638006
-30.492556,-1.44858
-16.294226,7.020078
-17.525045,-3.7139554
-4.529121,2.8919866
-20.025438,6.5696874
-23.024843,-0.8804221
-19.561651,2.4080007
-16.964563,3.0260746
-15.6162,11.981186
-2.2209253,2.8516915
-25.501762,-3.51336
4.5184374,-0.20991203
-21.527819,-0.22691064
-3.886074,2.4464378
-23.773819,14.137677
-22.583288,-4.266949
-23.773853,14.13774
-22.38474,14.987475
-23.323404,-6.232937
-23.678843,14.485509
-20.433905,1.5523221
18.273943,15.632728
7.6000314,-6.5682554
22.962105,6.1733894
26.614283,3.167311
23.65398,5.7969832
17.530918,11.3264675
18.900373,8.214578
24.45448,18.597994
13.707805,1.2157778
15.652422,13.178155
11.690031,3.7642887
15.437799,13.844341
15.437653,13.844382
18.555426,15.351479
11.412756,1.6027522
15.437653,13.844378
26.982332,1.7571826
13.920393,0.5932947
19.562983,2.8913143
2.7796621,-0.66501576
12.82524,2.530327
9.884217,3.5558453
16.382198,5.3156443
13.180911,5.653031
10.310273,1.0024217
12.825253,2.530335
14.706555,4.751301
11.689985,3.7640572
14.269162,0.4981259
14.522664,1.0552678
14.150472,1.5118116
22.610453,2.8625963
30.420399,6.8863854
13.677057,0.9521282
15.294562,1.8211751
14.162213,1.5124438
13.748644,2.8944604
29.28298,7.742412
14.586043,0.7750613
15.730805,4.6531987
28.928825,17.594252
11.413995,1.6007992
10.310244,1.0024141
11.317324,1.7615795
11.318524,1.7591648
30.630344,15.053549
16.83098,-0.3504537
21.162506,4.052609
20.314108,7.4082985
22.157406,12.875204
30.313911,3.8492424
24.075958,8.139442
13.36889,6.7537236
25.861092,8.201745
25.822191,4.518911
27.6249,7.4041286
20.164867,1.9090366
22.658588,2.8181841
13.237078,5.471745
32.94696,9.942267
20.5155,2.4471164
20.122087,11.932694
21.133465,-0.73523813
30.186565,4.9100637
2.7793796,-0.6649542
29.63101,5.1998067
30.127146,9.966491
23.638748,16.49995
12.091613,6.103775
26.792076,7.0774555
23.122618,-1.718152
15.037687,10.983819
22.708511,-0.8651294
8.355738,10.536106
28.619509,3.8634353
8.345595,10.534295
22.43165,-1.2072781
21.033443,4.1016355
24.29675,16.972036
28.419657,0.4977464
26.029524,-1.1459225
18.276762,-0.21725039
21.161581,-1.957267
21.895638,-1.5746176
24.533773,3.4095654
25.990475,-1.1756103
17.00279,4.592643
20.06699,0.24726745
16.238998,4.773504
27.701944,9.165085
26.45336,5.2621164
27.665668,-2.6756263
12.443627,3.7179966
33.070057,8.602241
19.15619,8.621639
15.362522,17.391893
7.5671444,-6.7016726
6.8602405,3.7110453
6.654487,3.379366
24.52603,7.0209203
-24.421,1.0736496
0.5703979,1.9045552
-23.245272,2.9589877
-19.275602,4.878552
-2.3653972,1.2381117
-22.071749,1.1938173
-21.238972,5.800202
-25.20064,2.1623864
-24.797579,2.33702
-19.137213,8.233892
-24.69571,4.8945665
-22.907719,1.0418502
