x,y
10.657033,-7.430734
3.6303253,-20.128159
3.2127771,-9.766762
-3.6016586,-25.981375
-11.568683,-3.4659739
-4.506517,-27.249289
-0.4537165,-2.019257
-11.568646,-3.4659715
-11.583719,-5.916825
4.227751,-18.556921
7.099889,-12.585684
2.9565403,-2.4997537
8.480886,-3.7047224
14.865868,-10.180527
-11.843355,-3.4459755
-6.299524,-25.140371
9.137345,-16.396383
10.330915,-12.832894
0.41263285,0.052180927
-4.3265595,-24.40472
-8.175465,-22.721542
4.585387,-23.268116
-3.430092,-25.227465
-2.1318815,-10.345101
-6.0724564,-21.462772
6.4497395,-16.054316
-3.44628,-18.62803
2.7036908,-12.068818
-2.595188,-22.92576
-2.947538,-19.680923
-3.9854293,-21.919363
-4.5632505,-26.78197
-4.9070945,-25.022203
-2.1837635,-26.586924
1.8054904,0.37011176
0.88693154,-2.6282487
-5.1324377,-26.61285
-5.5834775,-23.764927
-0.8831059,-0.56231815
-3.1519523,-22.540579
-2.5509448,-25.743921
-10.498808,-6.174408
-3.076156,-26.80609
-3.7982705,-21.50854
-3.1951265,-24.7621
-1.9405489,-26.085451
-3.7226677,-25.680124
-4.7364225,-25.165272
-3.3452587,-26.349318
-4.7667727,-21.892677
-11.114119,-6.69638
-2.2574606,-24.996529
-2.9702814,-25.522184
-5.936056,-26.94401
-7.587163,-25.183037
10.84976,-4.916147
-2.79125,-26.197777
3.7887056,-1.9584595
-3.214336,-10.072611
1.8323892,-4.662592
-4.6794705,-28.288578
-3.9452758,-28.784256
-4.5087204,-24.641645
-4.1819224,-27.40115
-10.860259,-6.276805
0.4124266,0.05212212
-5.091936,-27.329912
10.0652,-4.4247403
-4.9535604,-26.4498
-2.7847497,-10.145493
-2.6369586,-10.232764
10.065943,-4.425233
-11.954685,-6.2835174
-5.221777,-21.716566
-2.7232876,-24.768457
-3.646441,-16.614664
10.528362,-4.4515376
-2.6192508,-27.019476
-1.956137,-25.473158
-11.539265,-6.984611
-2.6368525,-10.232488
-3.564501,-18.136374
0.56135976,-4.105286
3.381501,-17.093676
-10.2998085,-7.383307
3.2415216,-1.3739158
-11.13685,-7.6197968
1.7845314,0.6640815
