-5.205680057406425476e-02,5.930688977241516113e-02,-4.158833920955657959e-01,7.758640646934509277e-01,1.515096724033355713e-01,-2.202966213226318359e-01,-3.548261165618896484e+00,3.127648115158081055e+00,-2.018883451819419861e-02,1.848890334367752075e-01,-7.330935001373291016e-01,-7.797653079032897949e-01,-1.575460672378540039e+00,1.662606000900268555e+00,-2.291890531778335571e-01
-8.093003630638122559e-01,1.617234706878662109e+00,-1.512899994850158691e-01,1.093632340431213379e+00,-7.352915406227111816e-01,-7.153998017311096191e-01,1.393458396196365356e-01,3.155699491500854492e+00,-3.928387463092803955e-01,-4.931623041629791260e-01,2.013996839523315430e+00,1.117826461791992188e+00,-7.168509960174560547e-01,8.361703157424926758e-01,-6.056485176086425781e-01
1.934242129325866699e+00,5.623500347137451172e-01,1.146958991885185242e-01,8.038979172706604004e-01,8.330088257789611816e-01,1.679916620254516602e+00,-3.717124223709106445e+00,6.641091704368591309e-01,4.997609257698059082e-01,-1.346075981855392456e-01,6.827603578567504883e-01,1.627217605710029602e-02,2.173594951629638672e+00,-4.212258756160736084e-01,2.117293834686279297e+00
-6.318129301071166992e-01,-4.552540183067321777e-01,4.337944090366363525e-01,-1.150856852531433105e+00,-2.706482112407684326e-01,7.180784344673156738e-01,-1.955655515193939209e-01,1.080750942230224609e+00,1.183264136314392090e+00,-4.174784421920776367e-01,4.171361327171325684e-01,1.360707402229309082e+00,-6.872844696044921875e-01,-5.021538957953453064e-02,-5.641472935676574707e-01
4.821314215660095215e-01,-5.213193297386169434e-01,-5.153327584266662598e-01,8.872383236885070801e-01,-1.239244937896728516e+00,2.037249132990837097e-02,4.861887991428375244e-01,1.603330612182617188e+00,-2.073035985231399536e-01,-1.819527983665466309e+00,-3.497268855571746826e-01,-6.772972345352172852e-01,-4.050747156143188477e-01,9.417709708213806152e-01,-2.431003332138061523e+00
-2.977992892265319824e-01,-4.243738576769828796e-02,2.003001570701599121e-01,-9.243268966674804688e-01,-1.540662050247192383e-01,1.167498707771301270e+00,-3.643541932106018066e-01,9.123945832252502441e-01,4.743706881999969482e-01,-3.419196307659149170e-01,2.273980230093002319e-01,1.469994187355041504e+00,-1.448248624801635742e+00,-3.289007842540740967e-01,-7.053660750389099121e-01
3.911974728107452393e-01,4.368903934955596924e-01,-8.502927422523498535e-01,3.472415208816528320e-01,-7.503481507301330566e-01,-6.279392242431640625e-01,-1.747252941131591797e+00,5.632289052009582520e-01,-5.892010331153869629e-01,-1.029667377471923828e+00,-3.826828002929687500e-01,-7.496749982237815857e-03,-6.178183555603027344e-01,-1.406934738159179688e+00,7.932251691818237305e-01
4.821331799030303955e-01,-5.212988257408142090e-01,-5.153452157974243164e-01,8.872387409210205078e-01,-1.239246726036071777e+00,2.036910317838191986e-02,4.861919283866882324e-01,1.603328824043273926e+00,-2.073006927967071533e-01,-1.819526910781860352e+00,-3.497170507907867432e-01,-6.773015856742858887e-01,-4.050777256488800049e-01,9.417803287506103516e-01,-2.431010723114013672e+00
6.810430288314819336e-01,-1.067940711975097656e+00,-3.034130334854125977e-01,5.390700101852416992e-01,4.550852477550506592e-01,2.542868256568908691e-01,1.206861376762390137e+00,1.270092129707336426e+00,1.189176142215728760e-01,-7.578851580619812012e-01,-5.448852777481079102e-01,-6.890292763710021973e-01,-6.850060224533081055e-01,7.021331191062927246e-01,-3.348505795001983643e-01
3.239829838275909424e-01,1.031991839408874512e-01,6.714286208152770996e-01,2.278957605361938477e+00,1.229709908366203308e-01,-6.401596665382385254e-01,-1.709619283676147461e+00,2.495511293411254883e+00,7.246578335762023926e-01,1.199145019054412842e-01,2.941393852233886719e-01,7.272459864616394043e-01,-8.903771042823791504e-01,4.274931848049163818e-01,1.745667010545730591e-01
