-4.107961952686309814e-01,-6.940438747406005859e-01,2.847941160202026367e+00,3.401162862777709961e+00,-3.992920637130737305e+00,6.227405071258544922e-01,-2.186272442340850830e-01,-9.238783717155456543e-01,5.949369072914123535e-01,6.417233943939208984e-01
-1.186043977737426758e+00,1.983585238456726074e+00,1.034545451402664185e-01,2.282203912734985352e+00,-8.732339739799499512e-01,-7.962867617607116699e-01,-2.470108509063720703e+00,-2.650992393493652344e+00,9.860173463821411133e-01,5.438274741172790527e-01
-1.396083235740661621e+00,-3.987163603305816650e-01,1.987641453742980957e+00,1.498986244201660156e+00,-2.880573272705078125e+00,-1.927742362022399902e+00,5.538414120674133301e-01,-1.370516568422317505e-01,-3.324258565902709961e+00,-8.512248992919921875e-01
5.224658250808715820e-01,2.349051982164382935e-01,-8.206536173820495605e-01,-6.611037254333496094e-02,-1.242025852203369141e+00,-1.278585672378540039e+00,-5.567597746849060059e-01,3.096190094947814941e-01,1.185265183448791504e+00,2.244131088256835938e+00
-9.030593037605285645e-01,-4.158579111099243164e-01,3.577328622341156006e-01,1.074862718582153320e+00,1.625819206237792969e+00,-1.047462105751037598e+00,-1.026007890701293945e+00,-2.128543376922607422e+00,2.318202495574951172e+00,1.056226372718811035e+00
4.958470165729522705e-01,7.862185239791870117e-01,-7.647178173065185547e-01,-3.819399476051330566e-01,-1.712064862251281738e+00,-2.540769875049591064e-01,-2.266707271337509155e-01,7.196943163871765137e-01,1.387840628623962402e+00,2.221113920211791992e+00
-2.370866537094116211e+00,5.672879517078399658e-02,9.804826974868774414e-01,2.250902652740478516e+00,-6.208939552307128906e-01,1.019287705421447754e+00,9.870687723159790039e-01,-7.834957242012023926e-01,-2.457439899444580078e-03,-5.619279742240905762e-01
-9.030640721321105957e-01,-4.158594012260437012e-01,3.577403128147125244e-01,1.074860692024230957e+00,1.625811457633972168e+00,-1.047464609146118164e+00,-1.026022315025329590e+00,-2.128537893295288086e+00,2.318199634552001953e+00,1.056225299835205078e+00
2.146737575531005859e-01,3.968042433261871338e-01,1.408034563064575195e+00,-9.132651686668395996e-01,9.740942716598510742e-01,-6.245026588439941406e-01,-9.201455712318420410e-01,-1.556956648826599121e+00,5.240891575813293457e-01,9.897519946098327637e-01
-1.019478440284729004e+00,2.685648202896118164e-01,1.489940762519836426e+00,3.114108562469482422e+00,-2.003874063491821289e+00,-7.272418141365051270e-01,6.543511748313903809e-01,-2.096199035644531250e+00,-4.703188538551330566e-01,1.109107613563537598e+00
-3.918435871601104736e-01,-9.207202196121215820e-01,-2.468328952789306641e+00,3.063308894634246826e-01,-3.560165643692016602e+00,-6.449691057205200195e-01,1.527743220329284668e+00,5.376841127872467041e-02,-1.476205945014953613e+00,-1.370071530342102051e+00
-8.344345092773437500e-01,-3.578119575977325439e-01,-8.697863817214965820e-01,2.211587667465209961e+00,-7.462833523750305176e-01,4.692773818969726562e-01,1.314338803291320801e+00,5.120120644569396973e-01,-2.597212314605712891e+00,-6.834036856889724731e-02
-2.011368125677108765e-01,-3.442881107330322266e-01,2.436926841735839844e+00,-1.236890926957130432e-01,-1.148694872856140137e+00,4.539141356945037842e-01,8.664526790380477905e-02,3.649394810199737549e-01,-1.064111590385437012e+00,7.571849226951599121e-01
2.655307054519653320e-01,4.106138050556182861e-01,8.258374333381652832e-01,2.209581375122070312e+00,-2.745967388153076172e+00,1.793566823005676270e+00,-2.137910127639770508e+00,6.502778828144073486e-02,-1.532095193862915039e+00,-4.696761965751647949e-01
-9.581750035285949707e-01,-2.278266660869121552e-02,2.315489351749420166e-01,6.776623129844665527e-01,1.621531963348388672e+00,2.605225145816802979e-01,-7.199119329452514648e-01,-2.827925682067871094e+00,3.004086494445800781e+00,9.385824799537658691e-01
4.919524490833282471e-02,1.204923868179321289e+00,-6.147910356521606445e-01,6.223942041397094727e-01,-6.671862602233886719e-01,-3.262410759925842285e-01,1.848521530628204346e-01,4.092561900615692139e-01,1.240588784217834473e+00,2.748162746429443359e+00
