-5.692422986030578613e-01,-6.741808354854583740e-02,-1.050314426422119141e+00,-7.042075991630554199e-01,-1.438917398452758789e+00,1.171036124229431152e+00,7.143416404724121094e-01,-1.341938853263854980e+00,-2.241487652063369751e-01,-1.312820315361022949e-01,-1.432630568742752075e-01,1.546219229698181152e+00,6.671807765960693359e-01,6.858108043670654297e-01,1.488522768020629883e+00,-2.514020800590515137e-01,-6.990233659744262695e-01,-2.176848888397216797e+00,3.635377585887908936e-01,-3.391937911510467529e-01,-6.558209657669067383e-01,-5.625500082969665527e-01,1.448723077774047852e-01,1.464159965515136719e+00,1.987444519996643066e+00
-9.948666095733642578e-01,5.650993585586547852e-01,1.396187841892242432e-01,-3.239069283008575439e-01,-7.784610390663146973e-01,4.874588549137115479e-01,-9.553496837615966797e-01,-2.943037822842597961e-02,8.820942044258117676e-02,4.771294891834259033e-01,5.675178170204162598e-01,2.031904697418212891e+00,1.551509737968444824e+00,4.956433773040771484e-01,-5.495021343231201172e-01,7.293472886085510254e-01,-1.493748545646667480e+00,6.683205068111419678e-02,5.586142539978027344e-01,-4.314444065093994141e-01,-1.368616104125976562e+00,-1.936276853084564209e-01,2.837535366415977478e-02,1.764848828315734863e+00,5.654180422425270081e-02
-1.131084561347961426e+00,-3.509267568588256836e-01,4.598287642002105713e-01,-5.773483514785766602e-01,-9.439642429351806641e-01,1.190549731254577637e+00,-2.356909275054931641e+00,1.523522377014160156e+00,2.707265019416809082e-01,-9.796206355094909668e-01,-1.743374019861221313e-01,-4.569240510463714600e-01,-1.847367137670516968e-01,1.982099413871765137e+00,1.347288131713867188e+00,6.616508960723876953e-01,9.044959545135498047e-01,-9.101382493972778320e-01,6.258686780929565430e-01,-1.334466338157653809e-01,6.154220700263977051e-01,-1.043898463249206543e+00,1.338693022727966309e+00,1.052759051322937012e+00,1.760335683822631836e+00
1.058046072721481323e-01,-4.864196479320526123e-01,-6.552332639694213867e-01,6.732146441936492920e-02,2.702411822974681854e-02,-3.240125253796577454e-02,-4.541753530502319336e-01,-3.735350668430328369e-01,8.222661018371582031e-01,5.493657588958740234e-01,-8.150494694709777832e-01,8.320985436439514160e-01,1.242883950471878052e-01,3.367965817451477051e-01,-1.053619742393493652e+00,-7.755665183067321777e-01,-2.195665836334228516e-01,-2.578573822975158691e-01,1.110306620597839355e+00,-7.839581370353698730e-02,6.157566606998443604e-02,2.545310258865356445e-01,-3.305286169052124023e-01,3.033832013607025146e-01,-6.011821031570434570e-01
-1.866769790649414062e-01,1.698355674743652344e-01,-3.373539447784423828e-01,-2.981659471988677979e-01,-5.689842104911804199e-01,7.525522112846374512e-01,-2.944697253406047821e-02,-6.451650857925415039e-01,8.505987524986267090e-01,7.272411584854125977e-01,2.514741122722625732e-01,5.937307476997375488e-01,2.633325457572937012e-01,-1.173879742622375488e+00,-1.099860072135925293e+00,6.694363951683044434e-01,-2.019997984170913696e-01,-6.638428568840026855e-01,-1.184759259223937988e+00,6.413196325302124023e-01,9.900493025779724121e-01,7.007275223731994629e-01,1.474265217781066895e+00,1.450407743453979492e+00,-9.846573472023010254e-01
-2.956657707691192627e-01,-6.127875447273254395e-01,-5.456890463829040527e-01,4.147292971611022949e-01,-2.926698625087738037e-01,-5.854672193527221680e-01,-6.047945618629455566e-01,-8.775776028633117676e-01,7.702687382698059082e-01,7.840255498886108398e-01,-5.801062583923339844e-01,3.880443572998046875e-01,2.618950605392456055e-01,4.817790687084197998e-01,-1.149034619331359863e+00,-7.767395377159118652e-01,-1.320931613445281982e-01,-3.719395697116851807e-01,5.389506816864013672e-01,-3.049905002117156982e-01,-3.803346753120422363e-01,4.682207405567169189e-01,-1.332126408815383911e-01,2.696570158004760742e-01,-2.607582509517669678e-01
-9.420550465583801270e-01,-1.005863070487976074e+00,5.613498091697692871e-01,-1.583297699689865112e-01,-2.260779440402984619e-01,-1.705314666032791138e-01,1.099027097225189209e-01,-1.931405663490295410e-01,-6.064375638961791992e-01,2.552740573883056641e-01,-9.887127671390771866e-04,-3.368070125579833984e-01,6.733891367912292480e-01,1.026021003723144531e+00,8.192798495292663574e-01,-3.117664754390716553e-01,-8.666279315948486328e-01,-1.062987565994262695e+00,-1.286778688430786133e+00,-6.270552873611450195e-01,3.337779045104980469e-01,3.636961430311203003e-02,4.407193064689636230e-01,-2.195588499307632446e-01,-2.405837774276733398e-01
-1.866834759712219238e-01,1.698262244462966919e-01,-3.373550772666931152e-01,-2.981693744659423828e-01,-5.689826011657714844e-01,7.525371909141540527e-01,-2.945710532367229462e-02,-6.451627612113952637e-01,8.505893945693969727e-01,7.272338271141052246e-01,2.514752149581909180e-01,5.937291979789733887e-01,2.633217275142669678e-01,-1.173877716064453125e+00,-1.099851250648498535e+00,6.694316864013671875e-01,-2.020039409399032593e-01,-6.638457775115966797e-01,-1.184764862060546875e+00,6.413246393203735352e-01,9.900502562522888184e-01,7.007310986518859863e-01,1.474270820617675781e+00,1.450399279594421387e+00,-9.846680760383605957e-01
-9.389945268630981445e-01,8.929704427719116211e-01,1.393393576145172119e-01,-3.407315015792846680e-01,-6.541921496391296387e-01,4.315048158168792725e-01,9.178836941719055176e-01,-3.681344985961914062e-01,3.721068501472473145e-01,-8.898346126079559326e-02,-4.520082473754882812e-01,-3.506135642528533936e-01,-3.484303951263427734e-01,-1.110240146517753601e-01,-7.403900027275085449e-01,7.124208211898803711e-01,-1.639898568391799927e-01,-2.617574334144592285e-01,-4.644371103495359421e-03,9.351469874382019043e-01,4.630863070487976074e-01,2.422727644443511963e-01,6.804108023643493652e-01,6.445125341415405273e-01,-2.688180208206176758e-01
-5.206305980682373047e-01,5.586307644844055176e-01,-1.962524354457855225e-01,3.573968410491943359e-01,-9.870572090148925781e-01,6.551912426948547363e-01,-6.726750135421752930e-01,-9.289495348930358887e-01,-3.141809999942779541e-01,-1.210000038146972656e+00,4.765159487724304199e-01,2.027782917022705078e+00,8.799507617950439453e-01,8.045499920845031738e-01,4.878823086619377136e-02,5.866382122039794922e-01,-9.248923743143677711e-04,-1.509567379951477051e+00,3.228077888488769531e-01,-1.399201154708862305e-01,7.698341012001037598e-01,1.437945514917373657e-01,-4.485284686088562012e-01,1.381853818893432617e+00,9.723706841468811035e-01
