1.365203261375427246e+00,8.766654133796691895e-01,-6.466599702835083008e-01,9.553975462913513184e-01,6.678391247987747192e-02,1.595897227525711060e-01,4.212730526924133301e-01,-7.805112600326538086e-01,1.369310766458511353e-01,-5.909973978996276855e-01,-1.576929450035095215e+00,1.334980487823486328e+00,-5.089549422264099121e-01,9.590745568275451660e-01,-4.765737056732177734e-01,1.545363813638687134e-01,-1.176931738853454590e+00,1.101089566946029663e-01,-4.801157414913177490e-01,-1.666490733623504639e-01,1.036468386650085449e+00,2.506924569606781006e-01,9.793581366539001465e-01,8.182152509689331055e-01,-4.820180535316467285e-01,1.124694228172302246e+00,-2.990698516368865967e-01,-4.953560605645179749e-02,1.307320237159729004e+00,-3.378394246101379395e-01,-5.275292992591857910e-01,-2.830058522522449493e-02,9.183215349912643433e-02,-2.154849052429199219e+00,6.175600886344909668e-01
-7.869686484336853027e-01,1.129141926765441895e+00,2.597786486148834229e-01,1.282621145248413086e+00,8.224324584007263184e-01,-1.054560840129852295e-01,-5.765022039413452148e-01,-2.388027869164943695e-02,5.162973403930664062e-01,-4.251324832439422607e-01,-5.608417987823486328e-01,1.149620413780212402e+00,6.184328794479370117e-01,1.031718552112579346e-01,2.699683904647827148e-01,3.444570899009704590e-01,-6.967734694480895996e-01,-2.074324488639831543e-01,4.075665175914764404e-01,1.707818806171417236e-01,2.639195322990417480e-01,-1.070468664169311523e+00,3.478212356567382812e-01,1.215387582778930664e-01,-1.101267486810684204e-01,5.591511130332946777e-01,-4.130867123603820801e-01,-2.813110351562500000e-01,9.003391116857528687e-02,2.213270187377929688e+00,5.114703774452209473e-01,5.619752407073974609e-01,6.926400661468505859e-01,-1.346826910972595215e+00,8.835693001747131348e-01
-2.851987779140472412e-01,-2.410788834095001221e-01,-2.744372189044952393e-01,-2.854733727872371674e-02,-5.918004512786865234e-01,-4.589631557464599609e-01,-9.469143301248550415e-02,6.322226524353027344e-01,-6.782556176185607910e-01,-1.717755556106567383e+00,1.762352436780929565e-01,1.825943946838378906e+00,1.135776162147521973e+00,6.866055727005004883e-01,4.970019161701202393e-01,4.270804226398468018e-01,6.421111226081848145e-01,-9.866759777069091797e-01,6.729069948196411133e-01,7.565415501594543457e-01,1.104380488395690918e+00,-1.287531971931457520e+00,7.382162213325500488e-01,1.196145191788673401e-01,-5.558513998985290527e-01,8.023368120193481445e-01,-1.738345175981521606e-01,-4.160464406013488770e-01,-1.181581243872642517e-01,-2.472951889038085938e+00,-4.039602577686309814e-01,5.355294942855834961e-01,7.160581648349761963e-02,-2.033926010131835938e+00,-1.419708430767059326e-01
6.105317473411560059e-01,-2.443797588348388672e-01,6.773905456066131592e-02,2.303480505943298340e-01,1.151450499892234802e-01,-3.691148161888122559e-01,-2.127301245927810669e-01,6.783965826034545898e-01,-7.180234789848327637e-02,1.516583710908889771e-01,-7.754788398742675781e-01,-6.236427649855613708e-02,8.623746037483215332e-02,4.974193871021270752e-01,-2.961943447589874268e-01,3.900015056133270264e-01,-3.779055476188659668e-01,-4.332637488842010498e-01,-6.230688691139221191e-01,-3.529420122504234314e-02,-1.761119067668914795e-01,-6.281288266181945801e-01,-6.806021332740783691e-01,-6.148650050163269043e-01,5.552145838737487793e-01,-3.396185636520385742e-01,1.180781722068786621e-01,8.070232272148132324e-01,-1.746269762516021729e-01,6.165391206741333008e-01,4.552254080772399902e-02,-5.425453782081604004e-01,1.236865855753421783e-02,-8.873499631881713867e-01,2.222623527050018311e-01
2.776947021484375000e-01,-7.988172769546508789e-01,2.070923447608947754e-01,1.014920115470886230e+00,-6.200958415865898132e-02,-3.152164518833160400e-01,2.488503158092498779e-01,-3.479116261005401611e-01,1.575007885694503784e-01,-6.684308499097824097e-02,-1.472521305084228516e+00,1.754962652921676636e-01,1.215294599533081055e+00,-7.874274849891662598e-01,9.994559884071350098e-01,-1.683949120342731476e-02,-1.413232207298278809e+00,1.148010730743408203e+00,8.034572005271911621e-01,-1.095784306526184082e+00,2.989069223403930664e-01,-4.396296739578247070e-01,-1.029359936714172363e+00,1.325697004795074463e-01,-2.171822339296340942e-01,-1.822682917118072510e-01,1.779148429632186890e-01,-3.871161937713623047e-01,-6.541845947504043579e-02,3.035356104373931885e-01,1.176651567220687866e-01,1.660543531179428101e-01,-2.917867898941040039e-01,3.917832374572753906e-01,7.325398325920104980e-01
6.303696036338806152e-01,-2.914559543132781982e-01,3.225799798965454102e-01,3.925697207450866699e-01,6.598781049251556396e-02,-1.427822262048721313e-01,-3.804571330547332764e-01,6.609822511672973633e-01,3.725942969322204590e-01,3.566372394561767578e-01,-4.906478524208068848e-01,-1.751538068056106567e-01,-1.307438015937805176e-01,4.052821695804595947e-01,-1.710390597581863403e-01,1.049357578158378601e-01,-5.975284576416015625e-01,-6.316553354263305664e-01,-1.045310258865356445e+00,2.554437816143035889e-01,4.072726890444755554e-02,-1.044208765029907227e+00,-6.461550593376159668e-01,-3.891910240054130554e-02,4.463992416858673096e-01,-3.338575661182403564e-01,2.200746536254882812e-02,4.222149550914764404e-01,-7.399705052375793457e-02,8.388624191284179688e-01,1.469951719045639038e-01,-3.523746728897094727e-01,-4.263595640659332275e-01,-4.805195033550262451e-01,3.127432763576507568e-01
2.968535423278808594e-01,-8.872742205858230591e-02,-3.052382171154022217e-01,5.570979714393615723e-01,1.025282025337219238e+00,1.703632473945617676e-01,-4.443816840648651123e-01,-4.356733858585357666e-01,-9.812958538532257080e-03,-1.242237687110900879e+00,-2.576518356800079346e-01,-1.859894543886184692e-01,-2.954883277416229248e-01,1.220908835530281067e-01,3.519916236400604248e-01,-2.744034491479396820e-02,8.570077419281005859e-01,-3.252370357513427734e-01,4.646293222904205322e-01,-2.477308064699172974e-01,3.483774065971374512e-01,2.355560958385467529e-01,-1.880517601966857910e-01,1.474142193794250488e+00,-2.037461549043655396e-01,-2.558355331420898438e-01,6.793332695960998535e-01,7.328940033912658691e-01,1.421591192483901978e-01,-1.074690297245979309e-01,-2.505548298358917236e-01,-6.000306010246276855e-01,-3.315793573856353760e-01,-3.163114488124847412e-01,3.001646399497985840e-01
2.776977717876434326e-01,-7.988203763961791992e-01,2.070698142051696777e-01,1.014926433563232422e+00,-6.200512498617172241e-02,-3.152017891407012939e-01,2.488585412502288818e-01,-3.479043543338775635e-01,1.574982702732086182e-01,-6.684222072362899780e-02,-1.472527027130126953e+00,1.754862964153289795e-01,1.215297937393188477e+00,-7.874304652214050293e-01,9.994472265243530273e-01,-1.684773713350296021e-02,-1.413237452507019043e+00,1.147999882698059082e+00,8.034550547599792480e-01,-1.095787763595581055e+00,2.988921105861663818e-01,-4.396289288997650146e-01,-1.029361605644226074e+00,1.325566619634628296e-01,-2.171766161918640137e-01,-1.822856366634368896e-01,1.779321581125259399e-01,-3.871109485626220703e-01,-6.542245298624038696e-02,3.035363554954528809e-01,1.176617741584777832e-01,1.660901159048080444e-01,-2.917848825454711914e-01,3.917688429355621338e-01,7.325287461280822754e-01
-1.474173963069915771e-01,1.145423799753189087e-01,-4.489332139492034912e-01,9.853433966636657715e-01,-1.230918690562248230e-01,2.741303741931915283e-01,7.415536046028137207e-01,1.957565546035766602e-01,2.249967306852340698e-01,7.863588333129882812e-01,-7.608217597007751465e-01,4.339970648288726807e-01,6.675829291343688965e-01,-1.081935018301010132e-01,-1.011004373431205750e-01,-2.505966126918792725e-01,-7.099993228912353516e-01,3.298777043819427490e-01,1.046818852424621582e+00,-5.267927646636962891e-01,-4.544856548309326172e-01,-1.770480275154113770e-01,-4.421437904238700867e-02,5.496961474418640137e-01,6.804782897233963013e-02,-4.587943553924560547e-01,1.169251203536987305e-01,4.404428601264953613e-02,-4.625754356384277344e-01,-3.113332688808441162e-01,1.568897217512130737e-01,-1.068760529160499573e-01,1.788457036018371582e-01,4.844805598258972168e-01,7.568714022636413574e-02
-4.137022495269775391e-01,5.810105800628662109e-01,-1.428553342819213867e+00,7.512948513031005859e-01,5.492638349533081055e-01,4.649766981601715088e-01,-4.547756314277648926e-01,-7.386661767959594727e-01,1.161522150039672852e+00,-3.707078397274017334e-01,-6.410160064697265625e-01,1.715184092521667480e+00,-2.217639088630676270e-01,1.121599674224853516e+00,4.491258263587951660e-01,-3.191330134868621826e-01,-4.808325469493865967e-01,5.765747427940368652e-01,-2.356530725955963135e-01,6.073611378669738770e-01,8.065649271011352539e-01,-3.158061802387237549e-01,-6.766746044158935547e-01,4.697410166263580322e-01,6.593264639377593994e-02,8.667717576026916504e-01,-7.300296425819396973e-01,-2.826201543211936951e-02,1.151028126478195190e-01,-1.603250950574874878e-01,-1.284251064062118530e-01,-3.602213561534881592e-01,1.527915596961975098e-01,-1.445126175880432129e+00,4.636026024818420410e-01
