-3.795182704925537109e+00,3.301258385181427002e-01,-3.065161705017089844e+00,-9.307372570037841797e-01,-3.230840682983398438e+00
-4.540903091430664062e+00,-1.866213679313659668e-01,-1.976217478513717651e-01,1.868127584457397461e+00,-4.527590751647949219e+00
-5.385657310485839844e+00,-2.320495605468750000e+00,-4.145563602447509766e+00,1.096803665161132812e+00,-1.615107059478759766e+00
-2.544352293014526367e+00,1.825146317481994629e+00,-8.126395940780639648e-01,4.090239048004150391e+00,3.297483921051025391e+00
-2.537611961364746094e+00,2.760285735130310059e-01,3.807901382446289062e+00,5.599736571311950684e-01,-3.088662028312683105e-01
-3.911798954010009766e+00,2.115349531173706055e+00,2.558461427688598633e-01,1.714679956436157227e+00,2.102826118469238281e+00
-1.762675166130065918e+00,-1.815975666046142578e+00,-3.867513656616210938e+00,-5.912087917327880859e+00,3.824205994606018066e-01
-2.537611961364746094e+00,2.760281562805175781e-01,3.807901144027709961e+00,5.599732398986816406e-01,-3.088665306568145752e-01
1.928656846284866333e-01,-1.036814928054809570e+00,2.747885942459106445e+00,2.588684082031250000e+00,-3.049818038940429688e+00
-5.191962242126464844e+00,-1.733803391456604004e+00,-2.112791776657104492e+00,1.932636618614196777e+00,-4.062735557556152344e+00
-4.004713058471679688e+00,-2.259644508361816406e+00,-4.412765026092529297e+00,-1.540189385414123535e+00,-1.736236661672592163e-01
-2.977262496948242188e+00,-2.206309080123901367e+00,-4.753381252288818359e+00,-5.931758284568786621e-01,4.017653942108154297e+00
-1.526793360710144043e+00,1.172013804316520691e-01,-2.793729305267333984e+00,-1.516711592674255371e+00,-1.644724488258361816e+00
-2.488636255264282227e+00,2.385620027780532837e-01,-5.578069210052490234e+00,-1.342159867286682129e+00,-8.587421774864196777e-01
-2.778856277465820312e+00,-1.176492571830749512e-01,4.015435218811035156e+00,6.860924363136291504e-01,-7.240436673164367676e-01
-2.388179779052734375e+00,2.523878097534179688e+00,1.968701332807540894e-01,3.765132904052734375e+00,5.964215397834777832e-01
-3.778968095779418945e+00,-5.757732391357421875e-01,-3.709297657012939453e+00,5.231248140335083008e-01,-2.964089155197143555e+00
-2.442295789718627930e+00,-1.686663269996643066e+00,-6.283321857452392578e+00,-2.018679857254028320e+00,-1.855496644973754883e+00
-5.843092203140258789e-01,-5.834140777587890625e-01,-1.448914527893066406e+00,-2.338081598281860352e+00,1.516802430152893066e+00
-3.691573858261108398e+00,1.133774042129516602e+00,-1.072706222534179688e+00,2.583437681198120117e+00,1.138468861579895020e+00
-5.401800632476806641e+00,-9.257091879844665527e-01,-1.974566459655761719e+00,1.957214236259460449e+00,-1.375439643859863281e+00
-3.961109876632690430e+00,8.964616060256958008e-01,-4.056781768798828125e+00,5.647274494171142578e+00,-4.510390758514404297e+00
-2.544351100921630859e+00,1.825147509574890137e+00,-8.126398921012878418e-01,4.090239524841308594e+00,3.297484636306762695e+00
-3.587305307388305664e+00,1.408456087112426758e+00,-2.564331054687500000e+00,-1.165144443511962891e+00,-1.716715693473815918e+00
-2.043725252151489258e+00,5.230563163757324219e+00,2.675449132919311523e+00,-5.951824188232421875e-01,1.793997645378112793e+00
-7.677472591400146484e+00,-9.435739517211914062e-01,-6.311251163482666016e+00,4.475995063781738281e+00,-3.053483009338378906e+00
-2.423405408859252930e+00,3.232533931732177734e+00,-2.369368791580200195e+00,7.359963059425354004e-01,2.495059520006179810e-01
-4.192126274108886719e+00,-2.852154970169067383e-01,-5.368961811065673828e+00,-8.334975838661193848e-01,8.714208006858825684e-01
-2.204709529876708984e+00,1.798932075500488281e+00,2.201529890298843384e-01,2.630615472793579102e+00,2.535171270370483398e+00
-2.138236045837402344e+00,3.047937870025634766e+00,-2.020412206649780273e+00,2.709173440933227539e+00,1.029105067253112793e+00
-3.607073545455932617e+00,8.673439025878906250e-01,-6.301313042640686035e-01,1.627936124801635742e+00,1.046015143394470215e+00
-3.911797523498535156e+00,2.115351438522338867e+00,2.558459341526031494e-01,1.714679956436157227e+00,2.102827072143554688e+00
-3.691571474075317383e+00,1.133771657943725586e+00,-1.072707653045654297e+00,2.583434820175170898e+00,1.138469457626342773e+00
-2.544351816177368164e+00,1.825144171714782715e+00,-8.126407861709594727e-01,4.090238571166992188e+00,3.297485113143920898e+00
-2.376862287521362305e+00,-1.186272263526916504e+00,-4.047936916351318359e+00,-5.430283546447753906e+00,6.637438535690307617e-01
-4.141490459442138672e+00,-2.546756982803344727e+00,-4.099501609802246094e+00,-2.033020496368408203e+00,3.136253654956817627e-01
-3.911797761917114258e+00,2.115350246429443359e+00,2.558460235595703125e-01,1.714678525924682617e+00,2.102826118469238281e+00
-4.159901618957519531e+00,7.501875758171081543e-01,-2.186945676803588867e+00,1.777741670608520508e+00,1.688856720924377441e+00
-1.450272202491760254e+00,2.251201391220092773e+00,-2.540654182434082031e+00,-2.191509246826171875e+00,4.998686313629150391e-01
-2.980758666992187500e+00,1.657808065414428711e+00,-8.416099548339843750e-01,2.143239498138427734e+00,1.178321838378906250e+00
-2.544351577758789062e+00,1.825144410133361816e+00,-8.126411437988281250e-01,4.090240478515625000e+00,3.297483205795288086e+00
-1.464181780815124512e+00,-3.745506286621093750e+00,2.235106229782104492e+00,3.855337858200073242e+00,-1.825970292091369629e+00
-2.544351339340209961e+00,1.825144410133361816e+00,-8.126404285430908203e-01,4.090239524841308594e+00,3.297484397888183594e+00
-3.598860979080200195e+00,1.166308879852294922e+00,-2.055752992630004883e+00,1.419677853584289551e+00,1.580826401710510254e+00
-2.544351816177368164e+00,1.825145959854125977e+00,-8.126395344734191895e-01,4.090240955352783203e+00,3.297483205795288086e+00
-2.544350862503051758e+00,1.825143218040466309e+00,-8.126409649848937988e-01,4.090241432189941406e+00,3.297483444213867188e+00
-2.544351577758789062e+00,1.825147032737731934e+00,-8.126406073570251465e-01,4.090241432189941406e+00,3.297482967376708984e+00
-3.691571950912475586e+00,1.133771538734436035e+00,-1.072707176208496094e+00,2.583432912826538086e+00,1.138468623161315918e+00
-2.544353008270263672e+00,1.825145363807678223e+00,-8.126396536827087402e-01,4.090239524841308594e+00,3.297483682632446289e+00
-2.559374332427978516e+00,1.291137814521789551e+00,-2.183221429586410522e-01,1.839034557342529297e+00,2.487997293472290039e+00
-1.464181423187255859e+00,-3.745504856109619141e+00,2.235105991363525391e+00,3.855339527130126953e+00,-1.825970530509948730e+00
-2.544352769851684570e+00,1.825142502784729004e+00,-8.126414418220520020e-01,4.090240001678466797e+00,3.297484397888183594e+00
-2.544352531433105469e+00,1.825145363807678223e+00,-8.126399517059326172e-01,4.090240478515625000e+00,3.297484159469604492e+00
-4.366896629333496094e+00,1.350394010543823242e+00,-1.447566747665405273e+00,2.019736528396606445e+00,2.043848752975463867e+00
-3.654492616653442383e+00,3.702349185943603516e+00,3.844297170639038086e+00,7.063979506492614746e-01,2.520196676254272461e+00
-1.385862231254577637e+00,3.160634338855743408e-01,-2.178778171539306641e+00,-1.041409134864807129e+00,-4.316333293914794922e+00
-2.544350624084472656e+00,1.825141549110412598e+00,-8.126415610313415527e-01,4.090241432189941406e+00,3.297483444213867188e+00
-3.282102584838867188e+00,-8.275641202926635742e-01,-2.410545349121093750e+00,-1.989170432090759277e+00,1.542175769805908203e+00
-3.699934720993041992e+00,1.569611310958862305e+00,-2.436557292938232422e+00,-1.073083400726318359e+00,-2.358204126358032227e+00
-3.328935623168945312e+00,-2.361766099929809570e+00,-6.774544239044189453e+00,-7.439743280410766602e-01,4.038972377777099609e+00
-3.415634870529174805e+00,3.307275295257568359e+00,1.213915228843688965e+00,1.946931600570678711e+00,1.382094740867614746e+00
-3.935583829879760742e+00,3.060624599456787109e+00,9.111105799674987793e-01,1.922871828079223633e+00,3.542941808700561523e-01
-3.691573381423950195e+00,1.133774518966674805e+00,-1.072707653045654297e+00,2.583433389663696289e+00,1.138467669486999512e+00
-3.911798954010009766e+00,2.115350961685180664e+00,2.558468878269195557e-01,1.714680194854736328e+00,2.102826356887817383e+00
-1.464182376861572266e+00,-3.745507001876831055e+00,2.235107183456420898e+00,3.855338573455810547e+00,-1.825969696044921875e+00
-5.842990279197692871e-01,-5.834253430366516113e-01,-1.448912739753723145e+00,-2.338073015213012695e+00,1.516796827316284180e+00
-3.911797761917114258e+00,2.115350961685180664e+00,2.558475136756896973e-01,1.714679718017578125e+00,2.102826833724975586e+00
-1.908502936363220215e+00,1.352555274963378906e+00,-2.069741725921630859e+00,-2.081625699996948242e+00,-2.192590713500976562e+00
-3.911797523498535156e+00,2.115348100662231445e+00,2.558464407920837402e-01,1.714677810668945312e+00,2.102826595306396484e+00
-3.754523992538452148e+00,1.351664066314697266e+00,-2.811263799667358398e+00,-1.119065999984741211e+00,-1.912220001220703125e+00
-3.841342449188232422e+00,1.268625617027282715e+00,-2.485151290893554688e+00,-9.194751977920532227e-01,-2.226412296295166016e+00
