9.992882609367370605e-01,-1.139837503433227539e+00,8.971017003059387207e-01,-2.071605324745178223e-01,-4.968339800834655762e-01,-3.921332359313964844e-01,2.782132923603057861e-01,-2.148180007934570312e+00,-1.970169305801391602e+00,1.115491151809692383e+00,2.820798754692077637e-01,-9.547685831785202026e-02,2.598228454589843750e-01,-5.960568785667419434e-01,5.880458950996398926e-01,-7.708482742309570312e-01,-5.025516748428344727e-01,9.335882067680358887e-01,-1.018618345260620117e+00,7.011281847953796387e-01,1.421585321426391602e+00,1.055837035179138184e+00,1.033907413482666016e+00,6.228264570236206055e-01,1.508211493492126465e-01,-5.055273771286010742e-01,5.784021615982055664e-01,-5.739415287971496582e-01,1.234258055686950684e+00,-3.200482577085494995e-02
5.280487537384033203e-01,2.277673482894897461e-01,3.065558709204196930e-02,1.004373431205749512e+00,1.335464358329772949e+00,-6.436182856559753418e-01,5.610637068748474121e-01,-5.726217031478881836e-01,-3.423867225646972656e-01,-3.574721813201904297e-01,-2.624149024486541748e-01,-1.109145879745483398e+00,3.299189209938049316e-01,-2.158413410186767578e+00,-1.667909324169158936e-01,9.257730245590209961e-01,8.639110326766967773e-01,1.523290038108825684e+00,-7.183252573013305664e-01,6.360972523689270020e-01,5.193675756454467773e-01,2.663052380084991455e-01,5.610523223876953125e-01,4.607157111167907715e-01,3.045018017292022705e-01,-3.128217458724975586e-01,9.630914926528930664e-01,-5.542017221450805664e-01,1.915576905012130737e-01,1.144918203353881836e+00
1.367968201637268066e+00,-9.764565825462341309e-01,-5.851861238479614258e-01,-3.817731738090515137e-01,-2.075345277786254883e+00,-1.321996748447418213e-01,8.573719263076782227e-01,-5.827083252370357513e-03,1.563171446323394775e-01,6.588464379310607910e-01,-1.109758973121643066e+00,-2.870808839797973633e-01,-1.998770236968994141e+00,9.109676480293273926e-01,1.078442454338073730e+00,5.759133696556091309e-01,2.189016491174697876e-01,5.562142133712768555e-01,-1.482696980237960815e-01,3.563823699951171875e-01,1.344553351402282715e+00,6.384464502334594727e-01,-7.727237418293952942e-03,5.721977949142456055e-01,-1.019983172416687012e+00,-1.917625069618225098e+00,8.677404522895812988e-01,7.054327726364135742e-01,1.552833199501037598e+00,6.302859187126159668e-01
5.043895244598388672e-01,-1.019019931554794312e-01,-2.222090661525726318e-01,2.553290724754333496e-01,-2.402779012918472290e-01,-3.768585324287414551e-01,7.338561862707138062e-02,-5.262031555175781250e-01,-1.467128843069076538e-01,-6.627428531646728516e-01,1.721141338348388672e-01,-1.316633522510528564e-01,-5.622844099998474121e-01,1.559527814388275146e-01,-1.141678571701049805e+00,3.055246472358703613e-01,3.437662497162818909e-02,9.240694642066955566e-01,5.765932612121105194e-03,6.365490555763244629e-01,5.021157860755920410e-01,-8.018731474876403809e-01,8.263636231422424316e-01,-2.136706262826919556e-01,4.645617306232452393e-01,6.886847019195556641e-01,-2.367002964019775391e-01,-1.653212457895278931e-01,-3.828140795230865479e-01,-1.306598335504531860e-01
3.712661862373352051e-01,2.602721154689788818e-01,8.867609500885009766e-01,-5.816044807434082031e-01,2.532928586006164551e-01,-2.017412483692169189e-01,5.739911794662475586e-01,-1.161264181137084961e+00,3.637457638978958130e-02,7.012709975242614746e-01,1.636609733104705811e-01,-2.628423869609832764e-01,1.179277539253234863e+00,-1.402752161026000977e+00,-4.988625645637512207e-01,1.806282103061676025e-01,5.160998106002807617e-01,-6.297065019607543945e-01,4.275067150592803955e-02,1.051261544227600098e+00,4.070030450820922852e-01,-6.801294684410095215e-01,1.697919368743896484e-01,4.218188524246215820e-01,-1.081523180007934570e+00,6.196709275245666504e-01,-8.709234595298767090e-01,7.494318485260009766e-01,-7.375642657279968262e-01,1.271681427955627441e+00
7.457685470581054688e-01,4.201135337352752686e-01,-5.022806525230407715e-01,3.290491700172424316e-01,-3.240131735801696777e-01,-3.628455102443695068e-01,3.687320053577423096e-01,-8.311568498611450195e-01,1.292718350887298584e-01,-2.985627651214599609e-01,2.366674393415451050e-01,-1.234373077750205994e-01,-4.054825007915496826e-02,1.872605527751147747e-03,-9.471880793571472168e-01,5.156433582305908203e-01,-6.353864669799804688e-01,1.249183535575866699e+00,1.388810276985168457e-01,4.543146193027496338e-01,4.967984557151794434e-01,-4.315290749073028564e-01,5.044264793395996094e-01,-4.574766159057617188e-01,4.186875522136688232e-01,6.755409836769104004e-01,-7.611566036939620972e-02,1.275400519371032715e-01,-3.894689083099365234e-01,-2.861467301845550537e-01
-4.062510430812835693e-01,-6.502881050109863281e-01,3.096953332424163818e-01,-3.430458903312683105e-01,2.724936306476593018e-01,7.119092941284179688e-01,1.411272048950195312e+00,-2.469976395368576050e-01,4.066706299781799316e-01,-4.592962563037872314e-01,-1.422738730907440186e-01,1.036199927330017090e+00,-5.455434918403625488e-01,-8.273589611053466797e-01,-1.503632962703704834e-01,3.049265742301940918e-01,-7.025501132011413574e-01,-1.769132763147354126e-01,-8.347764611244201660e-01,4.563470780849456787e-01,1.256166608072817326e-03,-5.174038186669349670e-02,3.450382947921752930e-01,-2.805400490760803223e-01,-2.974696159362792969e-01,-1.699524670839309692e-01,3.249945640563964844e-01,-2.662542276084423065e-02,1.062929749488830566e+00,-4.247392416000366211e-01
3.712630271911621094e-01,2.602713406085968018e-01,8.867655396461486816e-01,-5.816038846969604492e-01,2.532910406589508057e-01,-2.017295658588409424e-01,5.739966034889221191e-01,-1.161257863044738770e+00,3.637434914708137512e-02,7.012674212455749512e-01,1.636702120304107666e-01,-2.628453671932220459e-01,1.179278492927551270e+00,-1.402754068374633789e+00,-4.988621473312377930e-01,1.806240677833557129e-01,5.161041617393493652e-01,-6.297058463096618652e-01,4.275974258780479431e-02,1.051259279251098633e+00,4.070108830928802490e-01,-6.801286339759826660e-01,1.697887182235717773e-01,4.218197762966156006e-01,-1.081533074378967285e+00,6.196747422218322754e-01,-8.709318637847900391e-01,7.494525313377380371e-01,-7.375743985176086426e-01,1.271688103675842285e+00
-7.137884497642517090e-01,-3.593833744525909424e-02,-8.061400800943374634e-02,-9.137128591537475586e-01,2.478279173374176025e-01,-3.380107879638671875e-01,2.028589397668838501e-01,-2.452874928712844849e-01,-6.738556027412414551e-01,-3.095785379409790039e-01,7.798472791910171509e-02,-6.448589563369750977e-01,5.826981663703918457e-01,-5.971775650978088379e-01,8.011484146118164062e-01,2.262938618659973145e-01,3.472679818514734507e-04,-3.655342161655426025e-01,2.453589886426925659e-01,6.318938136100769043e-01,9.067909121513366699e-01,-4.167564809322357178e-01,-4.443223476409912109e-01,3.318400681018829346e-01,-3.184604644775390625e-01,5.627344846725463867e-01,-3.598719835281372070e-01,3.432629406452178955e-01,-6.189221739768981934e-01,5.163690447807312012e-01
1.460186839103698730e-01,3.774848878383636475e-01,4.910415783524513245e-02,6.591778397560119629e-01,-3.384519219398498535e-01,-9.586945176124572754e-01,8.253403306007385254e-01,-1.492438316345214844e+00,-8.624605536460876465e-01,-1.419425243511795998e-03,-9.375867247581481934e-01,2.114243656396865845e-01,4.332007169723510742e-01,-3.162877857685089111e-01,8.036462664604187012e-01,9.797454625368118286e-02,4.641141742467880249e-02,1.139277935028076172e+00,-1.476244330406188965e+00,1.391167521476745605e+00,9.448786377906799316e-01,7.871547341346740723e-01,-3.743256032466888428e-01,5.615018606185913086e-01,-4.285621643066406250e-01,-6.271155476570129395e-01,-9.142399579286575317e-02,-7.950885891914367676e-01,1.123653292655944824e+00,7.727723717689514160e-01
