-1.114483475685119629e+00,1.811823487281799316e+00,2.700783729553222656e+00,7.992436289787292480e-01,9.130159765481948853e-02,1.210606694221496582e+00,-4.361037909984588623e-01,1.079829037189483643e-01,-1.040006756782531738e+00,1.080579310655593872e-01,1.155405640602111816e+00,1.420157313346862793e+00,-7.465313076972961426e-01,-4.352597892284393311e-01,-1.714142411947250366e-01,2.501101255416870117e+00,4.144634008407592773e-01,4.305578768253326416e-01,-5.625354647636413574e-01,8.303448557853698730e-01
1.522701829671859741e-01,1.038037180900573730e+00,-1.163255237042903900e-02,1.045680284500122070e+00,-7.347257137298583984e-01,-8.518946915864944458e-02,1.723894953727722168e+00,2.972351312637329102e-01,-1.262667417526245117e+00,-5.501099824905395508e-01,-3.301867842674255371e-01,5.582007765769958496e-01,-6.232532262802124023e-01,-7.325875163078308105e-01,-2.451339006423950195e+00,1.616873979568481445e+00,7.499366998672485352e-01,4.334590137004852295e-01,-7.675263881683349609e-01,7.323289513587951660e-01
2.275305747985839844e+00,1.617257356643676758e+00,3.975907862186431885e-01,9.787774085998535156e-01,-1.680785536766052246e+00,9.688125252723693848e-01,-1.266366802155971527e-02,-1.322649478912353516e+00,-5.122964978218078613e-01,-9.687255620956420898e-01,7.275471091270446777e-01,7.542230486869812012e-01,3.754020035266876221e-01,6.234201788902282715e-01,2.006800889968872070e+00,2.076710939407348633e+00,4.047624766826629639e-01,1.036707043647766113e+00,8.948178291320800781e-01,6.350988149642944336e-01
8.947832584381103516e-01,1.363076567649841309e-01,4.160403609275817871e-01,-4.635174199938774109e-02,1.086526036262512207e+00,-2.438014149665832520e-01,3.674032390117645264e-01,-3.513339757919311523e-01,8.256270289421081543e-01,4.268868863582611084e-01,-7.302300333976745605e-01,1.005130887031555176e+00,-2.064717467874288559e-03,-1.371159702539443970e-01,-7.076699137687683105e-01,6.271649003028869629e-01,1.097079515457153320e+00,2.444638870656490326e-02,-2.480430901050567627e-01,5.401138067245483398e-01
-5.227129906415939331e-02,1.628628015518188477e+00,6.439110636711120605e-01,-7.831853032112121582e-01,-1.351226925849914551e+00,-6.641048789024353027e-01,-4.400477707386016846e-01,8.117777109146118164e-01,4.867486953735351562e-01,-5.685801506042480469e-01,-5.912254452705383301e-01,-2.952476441860198975e-01,1.239632964134216309e+00,9.335409402847290039e-01,-1.534880757331848145e+00,5.212034583091735840e-01,8.985211253166198730e-01,-9.282639622688293457e-01,-1.110440850257873535e+00,4.805006682872772217e-01
2.617702186107635498e-01,6.413145363330841064e-02,1.078042760491371155e-01,3.417112231254577637e-01,8.188297152519226074e-01,1.928968876600265503e-01,3.628897666931152344e-01,-2.471317797899246216e-01,8.134865760803222656e-01,4.172708690166473389e-01,-9.831340909004211426e-01,1.582753539085388184e+00,-1.244130581617355347e-01,3.882497251033782959e-01,-6.917250156402587891e-01,3.577604889869689941e-01,6.409451961517333984e-01,-1.034409180283546448e-01,-4.678577780723571777e-01,9.620676636695861816e-01
-9.723795652389526367e-01,9.416276216506958008e-01,7.487028837203979492e-02,-6.771447658538818359e-01,5.933580398559570312e-01,2.286925725638866425e-02,-9.025477766990661621e-01,9.223977327346801758e-01,-1.385905444622039795e-01,-7.981899380683898926e-01,9.786087870597839355e-01,6.252847909927368164e-01,-5.359107851982116699e-01,7.790535092353820801e-01,1.020142912864685059e+00,1.855238527059555054e-01,7.767488956451416016e-01,3.825091123580932617e-01,2.007645815610885620e-01,3.579863309860229492e-01
-5.226198956370353699e-02,1.628630280494689941e+00,6.439080834388732910e-01,-7.831854224205017090e-01,-1.351232171058654785e+00,-6.640957593917846680e-01,-4.400583207607269287e-01,8.117737174034118652e-01,4.867533445358276367e-01,-5.685821771621704102e-01,-5.912238359451293945e-01,-2.952372729778289795e-01,1.239638686180114746e+00,9.335405826568603516e-01,-1.534883618354797363e+00,5.212107896804809570e-01,8.985182642936706543e-01,-9.282693266868591309e-01,-1.110440731048583984e+00,4.805046916007995605e-01
1.578928530216217041e-02,7.358642816543579102e-01,1.358044624328613281e+00,3.516066074371337891e-01,-5.243569612503051758e-01,-8.672359585762023926e-02,2.365686595439910889e-01,-1.516321450471878052e-01,3.535219132900238037e-01,-8.652962446212768555e-01,9.931979700922966003e-03,-6.643780469894409180e-01,9.098348617553710938e-01,5.550564527511596680e-01,-1.817586123943328857e-01,-3.482818230986595154e-02,1.635235249996185303e-01,-1.400074243545532227e+00,-1.033568978309631348e-01,1.471998393535614014e-01
6.958841085433959961e-01,2.133198022842407227e+00,1.640942573547363281e+00,-5.334086343646049500e-02,-2.875831425189971924e-01,9.891659617424011230e-01,1.253911972045898438e+00,1.099186301231384277e+00,-1.018488526344299316e+00,2.942600846290588379e-01,6.676535010337829590e-01,1.844362467527389526e-01,-7.892970442771911621e-01,-9.978218078613281250e-01,-1.725639551877975464e-01,1.270448088645935059e+00,6.812069416046142578e-01,-2.824991047382354736e-01,-6.573413610458374023e-01,9.210598468780517578e-01
2.016643524169921875e+00,1.410814046859741211e+00,7.396868467330932617e-01,-8.288973569869995117e-01,-1.244159460067749023e+00,3.381785452365875244e-01,-1.248224139213562012e+00,5.027448013424873352e-02,-3.122433423995971680e-01,1.773509383201599121e+00,-1.099581271409988403e-01,1.949503064155578613e+00,4.288257956504821777e-01,-1.835298091173171997e-01,5.253130197525024414e-01,-3.725711405277252197e-01,-2.101447433233261108e-01,1.759238719940185547e+00,1.256380528211593628e-01,-1.211436688899993896e-01
6.723565459251403809e-01,1.021087408065795898e+00,-6.572602391242980957e-01,-3.066874742507934570e-01,4.071692228317260742e-01,7.154667377471923828e-01,3.295482695102691650e-01,1.270625472068786621e+00,3.067997395992279053e-01,-1.508110165596008301e-01,-1.173582449555397034e-01,2.518696486949920654e-01,5.164459347724914551e-02,-2.369514554738998413e-01,2.295513451099395752e-02,3.955669403076171875e-01,8.513653278350830078e-02,1.718858957290649414e+00,1.323748469352722168e+00,-3.695982992649078369e-01
-6.019946336746215820e-01,3.096119463443756104e-01,8.907646536827087402e-01,6.787502765655517578e-01,-3.552936017513275146e-01,1.113090157508850098e+00,3.798391520977020264e-01,1.549515128135681152e-01,-2.472884207963943481e-01,-5.888264775276184082e-01,2.048386633396148682e-02,8.946575969457626343e-02,6.979877948760986328e-01,1.401284635066986084e-01,4.857087731361389160e-01,2.156121730804443359e-01,-3.489626646041870117e-01,4.557201564311981201e-01,1.069126129150390625e+00,1.788655519485473633e-01
-9.487745165824890137e-01,5.223013758659362793e-01,8.884459733963012695e-01,1.179988145828247070e+00,-1.393820762634277344e+00,3.977460861206054688e-01,-8.521939516067504883e-01,-9.022413492202758789e-01,2.175724953413009644e-01,-1.371650695800781250e+00,9.589152932167053223e-01,1.943582415580749512e+00,-5.203877687454223633e-01,2.711820006370544434e-01,6.041016057133674622e-02,1.298591613769531250e+00,5.780277401208877563e-02,1.090668797492980957e+00,3.323057293891906738e-01,-5.465329438447952271e-02
6.210772991180419922e-01,2.088614702224731445e+00,3.300071656703948975e-01,-4.223759174346923828e-01,-1.070176124572753906e+00,-9.840906262397766113e-01,-1.131811141967773438e+00,7.697381377220153809e-01,9.776777625083923340e-01,-2.736856937408447266e-01,-2.149508148431777954e-02,1.499703824520111084e-01,1.392518758773803711e+00,1.414143562316894531e+00,-1.138618826866149902e+00,1.397926568984985352e+00,-9.433403611183166504e-03,-1.758421540260314941e+00,-9.803848266601562500e-01,-4.564829915761947632e-02
-2.243961840867996216e-01,-2.320902347564697266e-01,6.264926195144653320e-01,-3.646637499332427979e-02,1.018855452537536621e+00,-7.935582399368286133e-01,3.902032971382141113e-01,3.712356388568878174e-01,1.215658307075500488e+00,1.042443156242370605e+00,1.413571238517761230e-01,1.631975769996643066e+00,2.916387021541595459e-01,-2.697903215885162354e-01,-7.625984549522399902e-01,3.239390999078750610e-02,9.307937026023864746e-01,-6.072829291224479675e-02,4.999189823865890503e-02,7.627513408660888672e-01
